PointCloud,H1_Birth,H1_Death
F7_Col1_F7_Col2,8.982851028,9.447452545
F7_Col1_F7_Col2,8.97118187,9.323994637
F7_Col1_F7_Col2,8.964548111,13.00078869
F7_Col1_F7_Col2,8.94047451,12.28271103
F7_Col1_F7_Col2,8.909314156,9.290234566
F7_Col1_F7_Col2,8.859954834,17.97298241
F7_Col1_F7_Col2,8.842253685,9.486875534
F7_Col1_F7_Col2,8.838570595,9.013371468
F7_Col1_F7_Col2,8.809256554,10.35155296
F7_Col1_F7_Col2,8.78663063,9.315116882
F7_Col1_F7_Col2,8.735123634,10.21442032
F7_Col1_F7_Col2,8.734392166,8.82877636
F7_Col1_F7_Col2,8.694658279,12.70934391
F7_Col1_F7_Col2,8.661192894,9.307652473
F7_Col1_F7_Col2,8.646133423,11.09197521
F7_Col1_F7_Col2,8.63675499,9.15382576
F7_Col1_F7_Col2,8.630829811,12.65912342
F7_Col1_F7_Col2,8.618336678,10.30274296
F7_Col1_F7_Col2,8.608041763,13.87696171
F7_Col1_F7_Col2,8.572092056,12.3027935
F7_Col1_F7_Col2,8.556326866,11.73018169
F7_Col1_F7_Col2,8.550551414,8.783046722
F7_Col1_F7_Col2,8.522420883,8.60474205
F7_Col1_F7_Col2,8.510245323,9.043325424
F7_Col1_F7_Col2,8.510042191,10.36590576
F7_Col1_F7_Col2,8.494250298,9.949616432
F7_Col1_F7_Col2,8.478471756,9.8721838
F7_Col1_F7_Col2,8.454030991,10.29380798
F7_Col1_F7_Col2,8.42130661,8.618582726
F7_Col1_F7_Col2,8.421040535,9.642251968
F7_Col1_F7_Col2,8.408968925,11.39551544
F7_Col1_F7_Col2,8.380791664,8.440511703
F7_Col1_F7_Col2,8.372980118,9.845053673
F7_Col1_F7_Col2,8.340005875,11.05884552
F7_Col1_F7_Col2,8.320176125,9.357950211
F7_Col1_F7_Col2,8.306988716,8.933442116
F7_Col1_F7_Col2,8.234250069,8.937801361
F7_Col1_F7_Col2,8.225387573,8.3761549
F7_Col1_F7_Col2,8.221186638,8.243032455
F7_Col1_F7_Col2,8.195296288,10.14733887
F7_Col1_F7_Col2,8.193354607,9.434969902
F7_Col1_F7_Col2,8.151445389,8.772086143
F7_Col1_F7_Col2,8.123199463,9.365513802
F7_Col1_F7_Col2,8.090723038,9.91622448
F7_Col1_F7_Col2,8.088917732,9.733121872
F7_Col1_F7_Col2,8.05270195,11.07091331
F7_Col1_F7_Col2,8.051813126,9.268918037
F7_Col1_F7_Col2,8.00050354,10.58953381
F7_Col1_F7_Col2,7.98874712,9.420882225
F7_Col1_F7_Col2,7.973036766,9.599298477
F7_Col1_F7_Col2,7.964838028,12.3480463
F7_Col1_F7_Col2,7.948159218,11.49374199
F7_Col1_F7_Col2,7.936203957,10.83001041
F7_Col1_F7_Col2,7.930603027,10.74415779
F7_Col1_F7_Col2,7.924341679,8.259840012
F7_Col1_F7_Col2,7.911103249,8.872098923
F7_Col1_F7_Col2,7.906021118,14.44969082
F7_Col1_F7_Col2,7.905675888,9.584984779
F7_Col1_F7_Col2,7.895849228,7.988727093
F7_Col1_F7_Col2,7.883897305,7.95320034
F7_Col1_F7_Col2,7.878193378,9.663275719
F7_Col1_F7_Col2,7.86846447,9.066622734
F7_Col1_F7_Col2,7.846874237,8.355505943
F7_Col1_F7_Col2,7.830183029,7.905510426
F7_Col1_F7_Col2,7.826505184,8.671613693
F7_Col1_F7_Col2,7.813009262,8.468520164
F7_Col1_F7_Col2,7.803510189,11.26557064
F7_Col1_F7_Col2,7.800731182,12.24358463
F7_Col1_F7_Col2,7.791119576,9.388438225
F7_Col1_F7_Col2,7.781586647,8.871564865
F7_Col1_F7_Col2,7.759483337,9.197832108
F7_Col1_F7_Col2,7.749965191,7.902669907
F7_Col1_F7_Col2,7.728805542,11.539855
F7_Col1_F7_Col2,7.717952728,8.234038353
F7_Col1_F7_Col2,7.717259884,9.804246902
F7_Col1_F7_Col2,7.689930916,8.424214363
F7_Col1_F7_Col2,7.686834812,14.14678955
F7_Col1_F7_Col2,7.680595398,9.014735222
F7_Col1_F7_Col2,7.665658951,13.05330181
F7_Col1_F7_Col2,7.653244495,8.303136826
F7_Col1_F7_Col2,7.643713951,11.76026058
F7_Col1_F7_Col2,7.608997345,7.98151207
F7_Col1_F7_Col2,7.596186638,8.198011398
F7_Col1_F7_Col2,7.587975502,9.591281891
F7_Col1_F7_Col2,7.579543114,7.861163616
F7_Col1_F7_Col2,7.546343327,12.88701534
F7_Col1_F7_Col2,7.534244537,15.14110661
F7_Col1_F7_Col2,7.503602982,7.866341591
F7_Col1_F7_Col2,7.49658823,8.254737854
F7_Col1_F7_Col2,7.488647938,8.800940514
F7_Col1_F7_Col2,7.482931137,9.04577446
F7_Col1_F7_Col2,7.480768681,8.332752228
F7_Col1_F7_Col2,7.478887081,8.079131126
F7_Col1_F7_Col2,7.469619274,8.045398712
F7_Col1_F7_Col2,7.457538605,11.95275211
F7_Col1_F7_Col2,7.445513725,8.399726868
F7_Col1_F7_Col2,7.429536819,9.192320824
F7_Col1_F7_Col2,7.413825512,13.12792397
F7_Col1_F7_Col2,7.407605171,8.124501228
F7_Col1_F7_Col2,7.402220726,7.658252716
F7_Col1_F7_Col2,7.401574135,9.451155663
F7_Col1_F7_Col2,7.379315853,7.636298656
F7_Col1_F7_Col2,7.37478447,7.384212494
F7_Col1_F7_Col2,7.363131523,11.8526268
F7_Col1_F7_Col2,7.360238075,8.155950546
F7_Col1_F7_Col2,7.33861351,7.516391277
F7_Col1_F7_Col2,7.322979927,8.968099594
F7_Col1_F7_Col2,7.298962593,9.640903473
F7_Col1_F7_Col2,7.297380924,9.016633034
F7_Col1_F7_Col2,7.274615288,8.010689735
F7_Col1_F7_Col2,7.273007393,7.537133217
F7_Col1_F7_Col2,7.267841339,11.96843243
F7_Col1_F7_Col2,7.255475998,7.457823753
F7_Col1_F7_Col2,7.253708363,7.685585976
F7_Col1_F7_Col2,7.196662903,7.57499218
F7_Col1_F7_Col2,7.195781231,8.903193474
F7_Col1_F7_Col2,7.193543911,7.369838238
F7_Col1_F7_Col2,7.189500332,7.372861385
F7_Col1_F7_Col2,7.184147358,13.77262115
F7_Col1_F7_Col2,7.181902885,7.331465244
F7_Col1_F7_Col2,7.181732655,8.025587082
F7_Col1_F7_Col2,7.176502228,8.586324692
F7_Col1_F7_Col2,7.173885822,8.853715897
F7_Col1_F7_Col2,7.169449329,8.636572838
F7_Col1_F7_Col2,7.168755054,13.89824867
F7_Col1_F7_Col2,7.155847073,10.88178825
F7_Col1_F7_Col2,7.155461311,12.14140034
F7_Col1_F7_Col2,7.151671886,7.77615118
F7_Col1_F7_Col2,7.128403187,8.929234505
F7_Col1_F7_Col2,7.116372108,11.59417439
F7_Col1_F7_Col2,7.06901598,8.010473251
F7_Col1_F7_Col2,7.067518234,9.650161743
F7_Col1_F7_Col2,7.036894798,10.24811935
F7_Col1_F7_Col2,7.024802208,7.15925169
F7_Col1_F7_Col2,7.023955822,8.397687912
F7_Col1_F7_Col2,7.010962963,9.95745182
F7_Col1_F7_Col2,7.006039619,7.262755871
F7_Col1_F7_Col2,6.989768505,8.363743782
F7_Col1_F7_Col2,6.949755192,9.539732933
F7_Col1_F7_Col2,6.946767807,7.809932232
F7_Col1_F7_Col2,6.940314293,7.013767242
F7_Col1_F7_Col2,6.934645176,7.683953762
F7_Col1_F7_Col2,6.931689262,7.097460747
F7_Col1_F7_Col2,6.928677559,12.67368698
F7_Col1_F7_Col2,6.927073479,7.951384544
F7_Col1_F7_Col2,6.920483589,7.415747643
F7_Col1_F7_Col2,6.890133858,6.937579155
F7_Col1_F7_Col2,6.887483597,8.068945885
F7_Col1_F7_Col2,6.885776997,6.986039639
F7_Col1_F7_Col2,6.885333061,7.601707935
F7_Col1_F7_Col2,6.872777462,8.649136543
F7_Col1_F7_Col2,6.872214794,7.366622448
F7_Col1_F7_Col2,6.865558624,8.827238083
F7_Col1_F7_Col2,6.86319828,7.404633999
F7_Col1_F7_Col2,6.862575054,7.494785786
F7_Col1_F7_Col2,6.846550941,8.891955376
F7_Col1_F7_Col2,6.839783669,7.325021267
F7_Col1_F7_Col2,6.825558662,6.882560253
F7_Col1_F7_Col2,6.820121765,11.12240696
F7_Col1_F7_Col2,6.818732262,6.966371059
F7_Col1_F7_Col2,6.81135273,8.346496582
F7_Col1_F7_Col2,6.800276756,6.942917347
F7_Col1_F7_Col2,6.78001833,8.755864143
F7_Col1_F7_Col2,6.776537895,6.782677174
F7_Col1_F7_Col2,6.774582863,8.088769913
F7_Col1_F7_Col2,6.774520397,10.9415884
F7_Col1_F7_Col2,6.768559456,8.657416344
F7_Col1_F7_Col2,6.762508869,8.591218948
F7_Col1_F7_Col2,6.708213329,6.851755619
F7_Col1_F7_Col2,6.699025631,7.134203434
F7_Col1_F7_Col2,6.692409515,8.710454941
F7_Col1_F7_Col2,6.676084518,11.07723141
F7_Col1_F7_Col2,6.672151566,8.142518997
F7_Col1_F7_Col2,6.670499802,6.785947323
F7_Col1_F7_Col2,6.668055534,9.023295403
F7_Col1_F7_Col2,6.657216072,8.834147453
F7_Col1_F7_Col2,6.65192461,7.731551647
F7_Col1_F7_Col2,6.650587082,7.076289654
F7_Col1_F7_Col2,6.640320778,9.510116577
F7_Col1_F7_Col2,6.637103558,7.619201183
F7_Col1_F7_Col2,6.62713623,7.005671024
F7_Col1_F7_Col2,6.624830246,7.741037846
F7_Col1_F7_Col2,6.609299183,7.425715446
F7_Col1_F7_Col2,6.59405756,6.66062355
F7_Col1_F7_Col2,6.583197594,7.04564333
F7_Col1_F7_Col2,6.582579136,7.713109016
F7_Col1_F7_Col2,6.575348377,7.130336761
F7_Col1_F7_Col2,6.565966129,10.69725704
F7_Col1_F7_Col2,6.558812618,8.308729172
F7_Col1_F7_Col2,6.558382034,8.076210022
F7_Col1_F7_Col2,6.553427219,7.492041588
F7_Col1_F7_Col2,6.550850391,9.342699051
F7_Col1_F7_Col2,6.547163963,7.375462055
F7_Col1_F7_Col2,6.546056747,7.054786205
F7_Col1_F7_Col2,6.543052673,8.888310432
F7_Col1_F7_Col2,6.524998665,9.302083969
F7_Col1_F7_Col2,6.517380714,9.808702469
F7_Col1_F7_Col2,6.513992786,7.71454668
F7_Col1_F7_Col2,6.509648323,9.959925652
F7_Col1_F7_Col2,6.507261753,7.147196293
F7_Col1_F7_Col2,6.493762493,6.661056995
F7_Col1_F7_Col2,6.465656281,7.804517746
F7_Col1_F7_Col2,6.462831497,6.695285797
F7_Col1_F7_Col2,6.452651024,8.045880318
F7_Col1_F7_Col2,6.440786839,8.171575546
F7_Col1_F7_Col2,6.431358814,8.244478226
F7_Col1_F7_Col2,6.413794041,10.03760433
F7_Col1_F7_Col2,6.406889439,6.7914114
F7_Col1_F7_Col2,6.400341988,9.49990654
F7_Col1_F7_Col2,6.399774551,6.580133915
F7_Col1_F7_Col2,6.392682552,6.644184589
F7_Col1_F7_Col2,6.366023064,10.68029213
F7_Col1_F7_Col2,6.34990263,7.141078472
F7_Col1_F7_Col2,6.337804794,6.352641106
F7_Col1_F7_Col2,6.332183361,8.472019196
F7_Col1_F7_Col2,6.318213463,7.11961937
F7_Col1_F7_Col2,6.318127155,9.946982384
F7_Col1_F7_Col2,6.312634945,7.087361336
F7_Col1_F7_Col2,6.305469513,6.836652279
F7_Col1_F7_Col2,6.269189835,7.896466255
F7_Col1_F7_Col2,6.262543201,12.38314152
F7_Col1_F7_Col2,6.260479927,9.599323273
F7_Col1_F7_Col2,6.259868145,9.114258766
F7_Col1_F7_Col2,6.250976563,10.30241013
F7_Col1_F7_Col2,6.227522373,13.96076393
F7_Col1_F7_Col2,6.221952915,8.468637466
F7_Col1_F7_Col2,6.199578762,6.940453053
F7_Col1_F7_Col2,6.189490318,13.99880123
F7_Col1_F7_Col2,6.186107159,9.851881027
F7_Col1_F7_Col2,6.175468445,7.266646385
F7_Col1_F7_Col2,6.173146725,7.445403576
F7_Col1_F7_Col2,6.159874439,10.74923992
F7_Col1_F7_Col2,6.157145023,10.03260803
F7_Col1_F7_Col2,6.156396389,8.638435364
F7_Col1_F7_Col2,6.148896694,6.401747227
F7_Col1_F7_Col2,6.136272907,6.508890152
F7_Col1_F7_Col2,6.106911659,9.124619484
F7_Col1_F7_Col2,6.101260185,8.246919632
F7_Col1_F7_Col2,6.097388744,6.84218502
F7_Col1_F7_Col2,6.091692448,11.98306942
F7_Col1_F7_Col2,6.081384182,6.133224964
F7_Col1_F7_Col2,6.06088686,6.322536945
F7_Col1_F7_Col2,6.054954052,10.49668503
F7_Col1_F7_Col2,6.045711517,6.478543758
F7_Col1_F7_Col2,6.04373455,6.244591713
F7_Col1_F7_Col2,6.038635254,6.390655994
F7_Col1_F7_Col2,5.994055748,6.079282761
F7_Col1_F7_Col2,5.992676258,6.053267479
F7_Col1_F7_Col2,5.975334167,6.8201828
F7_Col1_F7_Col2,5.963856697,6.531350136
F7_Col1_F7_Col2,5.948400497,7.899764061
F7_Col1_F7_Col2,5.946288586,8.804088593
F7_Col1_F7_Col2,5.946201801,11.12692738
F7_Col1_F7_Col2,5.943975449,6.76820612
F7_Col1_F7_Col2,5.938946724,5.965961933
F7_Col1_F7_Col2,5.938046455,6.848944187
F7_Col1_F7_Col2,5.932546139,7.154630661
F7_Col1_F7_Col2,5.930499554,6.307194233
F7_Col1_F7_Col2,5.922694206,7.722342014
F7_Col1_F7_Col2,5.902965546,6.01229763
F7_Col1_F7_Col2,5.895142555,6.157687187
F7_Col1_F7_Col2,5.890767097,8.181539536
F7_Col1_F7_Col2,5.88476944,7.525063515
F7_Col1_F7_Col2,5.879309654,7.393069744
F7_Col1_F7_Col2,5.871141434,6.366165161
F7_Col1_F7_Col2,5.856783867,6.137574196
F7_Col1_F7_Col2,5.85614872,6.090991497
F7_Col1_F7_Col2,5.851238251,7.583525658
F7_Col1_F7_Col2,5.846913338,6.229635239
F7_Col1_F7_Col2,5.832192421,6.216959
F7_Col1_F7_Col2,5.828612804,6.537250996
F7_Col1_F7_Col2,5.810543537,6.001133442
F7_Col1_F7_Col2,5.786988735,7.804403305
F7_Col1_F7_Col2,5.777755737,6.221471786
F7_Col1_F7_Col2,5.773193836,9.149878502
F7_Col1_F7_Col2,5.766802788,9.923962593
F7_Col1_F7_Col2,5.763937473,6.295848846
F7_Col1_F7_Col2,5.763636112,7.349936962
F7_Col1_F7_Col2,5.762933731,6.160708904
F7_Col1_F7_Col2,5.760296822,7.735527992
F7_Col1_F7_Col2,5.74121666,5.849094391
F7_Col1_F7_Col2,5.726840019,7.235127449
F7_Col1_F7_Col2,5.721285343,7.237688065
F7_Col1_F7_Col2,5.719508648,10.99349022
F7_Col1_F7_Col2,5.711447239,5.822550297
F7_Col1_F7_Col2,5.704925537,7.601552963
F7_Col1_F7_Col2,5.696893692,6.109530449
F7_Col1_F7_Col2,5.696076393,6.603603363
F7_Col1_F7_Col2,5.688967705,5.962001801
F7_Col1_F7_Col2,5.668515205,6.75498724
F7_Col1_F7_Col2,5.665472984,9.616781235
F7_Col1_F7_Col2,5.663517952,7.727821827
F7_Col1_F7_Col2,5.659818649,7.526377201
F7_Col1_F7_Col2,5.65944767,6.042803764
F7_Col1_F7_Col2,5.639319897,6.847586155
F7_Col1_F7_Col2,5.629963875,8.818170547
F7_Col1_F7_Col2,5.628096104,5.642267227
F7_Col1_F7_Col2,5.624563217,8.704182625
F7_Col1_F7_Col2,5.615581036,5.615851879
F7_Col1_F7_Col2,5.614927769,6.368556499
F7_Col1_F7_Col2,5.604212761,9.963647842
F7_Col1_F7_Col2,5.602407455,12.63090992
F7_Col1_F7_Col2,5.60035944,7.894596577
F7_Col1_F7_Col2,5.595867157,6.821504593
F7_Col1_F7_Col2,5.594855309,9.219014168
F7_Col1_F7_Col2,5.590316296,6.874203205
F7_Col1_F7_Col2,5.589783192,6.016769409
F7_Col1_F7_Col2,5.589314938,10.01498222
F7_Col1_F7_Col2,5.565117836,5.886292458
F7_Col1_F7_Col2,5.56496048,5.889929771
F7_Col1_F7_Col2,5.547611713,8.838088989
F7_Col1_F7_Col2,5.546345234,6.594189167
F7_Col1_F7_Col2,5.530758381,6.863764763
F7_Col1_F7_Col2,5.530165672,8.329069138
F7_Col1_F7_Col2,5.528049946,5.992699623
F7_Col1_F7_Col2,5.527369022,6.10650444
F7_Col1_F7_Col2,5.526617527,13.0104847
F7_Col1_F7_Col2,5.515200615,6.095390797
F7_Col1_F7_Col2,5.499527454,5.634862423
F7_Col1_F7_Col2,5.498775959,8.08745575
F7_Col1_F7_Col2,5.487705231,5.676596165
F7_Col1_F7_Col2,5.486653328,6.030813694
F7_Col1_F7_Col2,5.484348774,6.403313637
F7_Col1_F7_Col2,5.479025841,7.810394764
F7_Col1_F7_Col2,5.470133781,6.239879608
F7_Col1_F7_Col2,5.46739006,8.863923073
F7_Col1_F7_Col2,5.465030193,6.146067619
F7_Col1_F7_Col2,5.456655025,6.018205166
F7_Col1_F7_Col2,5.430775166,6.779402256
F7_Col1_F7_Col2,5.426849365,5.469902992
F7_Col1_F7_Col2,5.42426157,6.880179882
F7_Col1_F7_Col2,5.421336174,10.42207146
F7_Col1_F7_Col2,5.411280632,5.527856827
F7_Col1_F7_Col2,5.393866062,5.672307491
F7_Col1_F7_Col2,5.391906738,5.474551678
F7_Col1_F7_Col2,5.381095409,5.812211514
F7_Col1_F7_Col2,5.37815094,5.517905712
F7_Col1_F7_Col2,5.376611233,5.657667637
F7_Col1_F7_Col2,5.370405674,9.647027969
F7_Col1_F7_Col2,5.368181229,10.16906261
F7_Col1_F7_Col2,5.358897686,5.528427124
F7_Col1_F7_Col2,5.346468449,13.28636456
F7_Col1_F7_Col2,5.340655327,6.527295113
F7_Col1_F7_Col2,5.335764408,6.08806181
F7_Col1_F7_Col2,5.333117485,11.85926914
F7_Col1_F7_Col2,5.331293583,6.44543457
F7_Col1_F7_Col2,5.323878765,6.255906105
F7_Col1_F7_Col2,5.320906162,7.662970066
F7_Col1_F7_Col2,5.311709881,5.314466476
F7_Col1_F7_Col2,5.310522556,6.040751934
F7_Col1_F7_Col2,5.305494308,6.551438808
F7_Col1_F7_Col2,5.301511288,6.165277004
F7_Col1_F7_Col2,5.299323082,8.128892899
F7_Col1_F7_Col2,5.288294792,6.492346287
F7_Col1_F7_Col2,5.286548615,6.606562138
F7_Col1_F7_Col2,5.283516407,6.585367203
F7_Col1_F7_Col2,5.277760029,8.684314728
F7_Col1_F7_Col2,5.266732216,9.066175461
F7_Col1_F7_Col2,5.244913101,5.451451302
F7_Col1_F7_Col2,5.23267889,6.679736614
F7_Col1_F7_Col2,5.230487823,7.292470455
F7_Col1_F7_Col2,5.212113857,5.241376877
F7_Col1_F7_Col2,5.207423687,6.726592541
F7_Col1_F7_Col2,5.20514679,5.467174053
F7_Col1_F7_Col2,5.20216465,8.921113968
F7_Col1_F7_Col2,5.197589397,5.618139744
F7_Col1_F7_Col2,5.189435959,5.687244415
F7_Col1_F7_Col2,5.188532352,8.327675819
F7_Col1_F7_Col2,5.181210041,5.485051155
F7_Col1_F7_Col2,5.179039955,5.822830677
F7_Col1_F7_Col2,5.176793575,5.195078373
F7_Col1_F7_Col2,5.147070885,6.545816422
F7_Col1_F7_Col2,5.139493942,5.773090839
F7_Col1_F7_Col2,5.138647556,5.610530853
F7_Col1_F7_Col2,5.13607645,5.305605412
F7_Col1_F7_Col2,5.131135464,6.865888119
F7_Col1_F7_Col2,5.128587723,8.447617531
F7_Col1_F7_Col2,5.127291679,6.548701763
F7_Col1_F7_Col2,5.122149944,5.505240917
F7_Col1_F7_Col2,5.090733528,5.378732204
F7_Col1_F7_Col2,5.089846611,5.629012108
F7_Col1_F7_Col2,5.082857132,7.078806877
F7_Col1_F7_Col2,5.082006931,6.453481674
F7_Col1_F7_Col2,5.074669361,5.504305363
F7_Col1_F7_Col2,5.07349968,9.766168594
F7_Col1_F7_Col2,5.063648224,6.998829842
F7_Col1_F7_Col2,5.055563927,8.36156559
F7_Col1_F7_Col2,5.054828644,5.471374512
F7_Col1_F7_Col2,5.042807579,5.309308529
F7_Col1_F7_Col2,5.038103104,5.801111221
F7_Col1_F7_Col2,5.018274307,5.141241074
F7_Col1_F7_Col2,5.01051569,9.521162987
F7_Col1_F7_Col2,5.008647919,5.300677299
F7_Col1_F7_Col2,5.004549026,5.043570042
F7_Col1_F7_Col2,4.99267292,5.772864819
F7_Col1_F7_Col2,4.990323544,7.825437069
F7_Col1_F7_Col2,4.987930775,7.303112984
F7_Col1_F7_Col2,4.984382153,5.704793453
F7_Col1_F7_Col2,4.971178055,5.852235317
F7_Col1_F7_Col2,4.934176445,9.609633446
F7_Col1_F7_Col2,4.926012039,5.099960804
F7_Col1_F7_Col2,4.924651623,5.342823982
F7_Col1_F7_Col2,4.916969776,5.529853821
F7_Col1_F7_Col2,4.915854454,7.829411983
F7_Col1_F7_Col2,4.904343605,5.219639301
F7_Col1_F7_Col2,4.891972542,4.929715633
F7_Col1_F7_Col2,4.876465321,9.657928467
F7_Col1_F7_Col2,4.858405113,6.601400375
F7_Col1_F7_Col2,4.849935055,5.020044804
F7_Col1_F7_Col2,4.836620808,4.939986229
F7_Col1_F7_Col2,4.82143116,7.172614098
F7_Col1_F7_Col2,4.821140766,4.915426254
F7_Col1_F7_Col2,4.813631058,8.094574928
F7_Col1_F7_Col2,4.812806129,5.176729202
F7_Col1_F7_Col2,4.812803745,4.998790264
F7_Col1_F7_Col2,4.80805397,5.474279404
F7_Col1_F7_Col2,4.783876896,8.049927711
F7_Col1_F7_Col2,4.76483202,9.042365074
F7_Col1_F7_Col2,4.75976181,5.257753849
F7_Col1_F7_Col2,4.748050213,4.952416897
F7_Col1_F7_Col2,4.747752666,4.820877552
F7_Col1_F7_Col2,4.73907423,6.815782547
F7_Col1_F7_Col2,4.725911617,6.114931583
F7_Col1_F7_Col2,4.711168766,6.142130852
F7_Col1_F7_Col2,4.707749844,6.652549744
F7_Col1_F7_Col2,4.680197716,6.69435358
F7_Col1_F7_Col2,4.664581776,4.742129803
F7_Col1_F7_Col2,4.64295578,5.104982853
F7_Col1_F7_Col2,4.63386631,6.425926685
F7_Col1_F7_Col2,4.62112093,4.803666592
F7_Col1_F7_Col2,4.620131969,5.578267574
F7_Col1_F7_Col2,4.618197441,6.373731136
F7_Col1_F7_Col2,4.602920055,6.074161053
F7_Col1_F7_Col2,4.595839977,8.825228691
F7_Col1_F7_Col2,4.591126919,5.442322254
F7_Col1_F7_Col2,4.58975029,4.76715374
F7_Col1_F7_Col2,4.539069653,5.887984276
F7_Col1_F7_Col2,4.482078552,4.639109135
F7_Col1_F7_Col2,4.467067719,8.071967125
F7_Col1_F7_Col2,4.432510853,6.430191994
F7_Col1_F7_Col2,4.424859524,4.975122452
F7_Col1_F7_Col2,4.422355175,5.548781395
F7_Col1_F7_Col2,4.403020859,6.339194775
F7_Col1_F7_Col2,4.381213665,6.764264584
F7_Col1_F7_Col2,4.379407883,7.9378438
F7_Col1_F7_Col2,4.360625267,4.920027733
F7_Col1_F7_Col2,4.348485947,4.420625687
F7_Col1_F7_Col2,4.324982643,5.013607025
F7_Col1_F7_Col2,4.287991524,5.190505028
F7_Col1_F7_Col2,4.27115345,5.023046494
F7_Col1_F7_Col2,4.20684433,4.744225502
F7_Col1_F7_Col2,4.202098846,4.686969757
F7_Col1_F7_Col2,4.189275265,5.326271057
F7_Col1_F7_Col2,4.181594372,4.544082642
F7_Col1_F7_Col2,4.085071087,4.516111374
F7_Col1_F7_Col2,4.059268951,4.336736679
F7_Col1_F7_Col2,4.052941799,4.11764431
F7_Col1_F7_Col2,3.992652416,4.760882378
F7_Col1_F7_Col2,3.959247828,4.203999519
F7_Col1_F7_Col2,3.929836512,4.442726135
F7_Col1_F7_Col2,3.90622282,4.008434772
F7_Col1_F7_Col2,3.855790138,4.622629166
F7_Col1_F7_Col2,3.806347847,4.105826378
F7_Col1_F7_Col2,3.768531561,4.007753372
F7_Col1_F7_Col2,3.767365694,5.467336655
F7_Col1_F7_Col2,3.759988308,4.162194252
F7_Col1_F7_Col2,3.669514894,3.698954582
F7_Col1_F7_Col2,3.668312311,4.681297302
F7_Col1_F7_Col2,3.640373945,4.354655266
F7_Col1_F7_Col2,3.586303234,4.847351551
F7_Col1_F7_Col2,3.432621717,3.60204339
F7_Col1_F7_Col2,3.346414804,3.681929827
F7_Col1_F7_Col2,3.260878801,3.268662453
F7_Col1_F7_Col2,3.099485874,3.699598789
F7_Col1_F7_Col2,3.035797358,3.394690275
F7_Col1_F7_Col2,2.87300086,2.916115284
F7_Col1_F7_Col2,2.821815729,3.065724134
F7_Col1_F7_Col2,2.699086666,2.741300583
F7_Col1_F7_Col2,2.680866957,2.690570831
F7_Col1_F7_Col2,2.193875074,2.473508358
F7_Col1_F7_Col2,2.190849781,2.832808971
F7_Col1_F7_Col2,2.115124226,2.231204748
F7_Col1_F7_Col2,2.085757494,2.153240919
F8_Col1_F8_Col2,60.79034805,69.67446899
F8_Col1_F8_Col2,53.04738998,65.26963043
F8_Col1_F8_Col2,51.19820023,64.53644562
F8_Col1_F8_Col2,40.38116455,43.41960907
F8_Col1_F8_Col2,40.35723877,50.8237648
F8_Col1_F8_Col2,38.83168793,43.64849854
F8_Col1_F8_Col2,37.1908989,48.45006561
F8_Col1_F8_Col2,36.73561859,37.31118393
F8_Col1_F8_Col2,35.76704025,38.98885345
F8_Col1_F8_Col2,35.10435867,44.75598907
F8_Col1_F8_Col2,34.90683365,43.96763611
F8_Col1_F8_Col2,34.29858017,34.74501038
F8_Col1_F8_Col2,32.56975937,45.61841202
F8_Col1_F8_Col2,30.90672302,35.97185516
F8_Col1_F8_Col2,30.08493233,30.21895027
F8_Col1_F8_Col2,29.53172874,36.79979324
F8_Col1_F8_Col2,29.44245338,30.01091385
F8_Col1_F8_Col2,28.87838936,31.61965561
F8_Col1_F8_Col2,28.29445648,38.32977676
F8_Col1_F8_Col2,26.98065376,30.05156326
F8_Col1_F8_Col2,26.87243271,35.0484848
F8_Col1_F8_Col2,25.43625069,32.12393951
F8_Col1_F8_Col2,24.74323463,24.82371712
F8_Col1_F8_Col2,22.84489059,27.59728622
F8_Col1_F8_Col2,22.59302521,24.280056
F8_Col1_F8_Col2,22.53168297,27.32648277
F8_Col1_F8_Col2,21.18613052,24.23852348
F8_Col1_F8_Col2,20.80501747,29.24546242
F8_Col1_F8_Col2,20.7155571,30.74727249
F8_Col1_F8_Col2,20.6977787,24.29117012
F8_Col1_F8_Col2,20.38430023,27.22257042
F8_Col1_F8_Col2,20.25099564,20.68958092
F8_Col1_F8_Col2,20.08674622,23.73786545
F8_Col1_F8_Col2,19.84401894,28.87630653
F8_Col1_F8_Col2,19.7318573,25.36670113
F8_Col1_F8_Col2,19.26961708,21.46629715
F8_Col1_F8_Col2,18.78133392,20.16557693
F8_Col1_F8_Col2,18.7632637,30.33683395
F8_Col1_F8_Col2,18.4202652,21.25161362
F8_Col1_F8_Col2,18.17386818,22.86313248
F8_Col1_F8_Col2,18.0752964,25.20048904
F8_Col1_F8_Col2,17.9588623,28.1835556
F8_Col1_F8_Col2,17.82730675,32.59874725
F8_Col1_F8_Col2,17.77914619,18.25152969
F8_Col1_F8_Col2,17.25403214,17.91620445
F8_Col1_F8_Col2,17.24945641,20.00156593
F8_Col1_F8_Col2,17.2128334,22.55752563
F8_Col1_F8_Col2,17.03087807,19.18270874
F8_Col1_F8_Col2,16.98736382,21.62976265
F8_Col1_F8_Col2,16.95900536,18.90556526
F8_Col1_F8_Col2,16.70672417,17.90322876
F8_Col1_F8_Col2,16.67684364,18.56960106
F8_Col1_F8_Col2,16.64268875,16.98416328
F8_Col1_F8_Col2,16.54435921,25.03603935
