Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
187.920837402344,255.40901184082,-324.954223632812,-368.605651855469,-63.8054466247559,-189.77018737793,-197.191940307617,-87.1974792480469,438.661590576172,17.5623035430908,-151.799301147461,-77.0847702026367,17.930850982666,-96.1049880981445,104.216903686523,-12.9215250015259,-80.349853515625,-23.5956077575684,72.208869934082,14.4852476119995,-17.5733299255371,28.7442874908447,-17.3301410675049,-181.435287475586,-45.122314453125,-61.5996246337891,112.50821685791,-25.1588611602783,-86.6054611206055,-54.9145889282227
182.142868041992,240.492065429688,-264.022308349609,-281.200073242188,-85.6888198852539,-127.009544372559,-75.739616394043,-88.3354568481445,394.159759521484,27.0221462249756,-113.087371826172,-30.5705871582031,99.0562515258789,-95.2154388427734,117.75798034668,-49.1533432006836,-80.3796081542969,-23.2571296691895,64.4672775268555,35.5480194091797,43.7152061462402,50.6346740722656,17.1205825805664,-126.495513916016,-51.2688789367676,-71.2515106201172,150.894348144531,-33.059326171875,-75.11962890625,-21.110424041748
175.7080078125,229.677825927734,-250.884841918945,-167.751403808594,-87.6605072021484,-56.7947692871094,-0.22609207034111,-84.661247253418,376.876647949219,86.6952972412109,-10.42165184021,-15.714750289917,122.405609130859,-121.621231079102,75.7608108520508,-178.81217956543,-83.1575393676758,-3.99556303024292,147.727172851562,111.970573425293,90.7671203613281,54.0308418273926,68.3642044067383,-49.0128135681152,-13.8878612518311,-111.631759643555,143.847991943359,-42.7910003662109,-2.49735951423645,-54.9251174926758
191.046524047852,188.807373046875,-230.205856323242,-188.761749267578,-6.96875476837158,10.9743795394897,8.78404426574707,-148.670547485352,296.866424560547,127.434120178223,81.2850952148438,-71.2329864501953,40.8703536987305,-173.741760253906,14.2013235092163,-259.367401123047,-72.1925354003906,19.5657615661621,219.698486328125,124.810340881348,114.34204864502,18.572416305542,38.5049591064453,-28.2713584899902,-14.1714687347412,-103.205978393555,86.4365234375,-81.7601470947266,85.3701324462891,-113.698051452637
222.171340942383,129.813217163086,-213.043319702148,-193.404067993164,18.3029327392578,19.4165267944336,-11.7714643478394,-182.350280761719,211.613143920898,76.7120819091797,109.861618041992,-91.1683502197266,-127.877517700195,-182.375503540039,-76.5329742431641,-200.200393676758,-48.6541900634766,16.4593467712402,198.213409423828,82.6586990356445,109.04515838623,-14.7497940063477,-57.7442741394043,-88.4926605224609,-0.711417138576508,-79.1634140014648,-7.78323125839233,-117.96021270752,154.809829711914,-117.608459472656
165.308715820312,88.4922637939453,-248.033981323242,-159.437866210938,-60.6585273742676,-115.777168273926,-66.8521423339844,-141.888595581055,97.2714309692383,-9.79503440856934,86.5217742919922,-112.450233459473,-219.292770385742,-166.983352661133,-113.412948608398,-146.547012329102,-44.0587615966797,16.8322925567627,121.946846008301,62.136833190918,61.8889350891113,-4.01814556121826,-167.057647705078,-161.944519042969,48.7781982421875,-63.1036682128906,-52.484935760498,-134.774322509766,161.181869506836,-107.265892028809
92.2036666870117,-12.0171852111816,-266.248565673828,-210.596282958984,-101.306549072266,-292.763214111328,-68.0210647583008,-130.683670043945,81.4109497070312,-71.6163024902344,62.7938804626465,-197.608535766602,-129.185028076172,-177.428344726562,-30.0503349304199,-153.828399658203,-40.0231056213379,19.5874576568604,106.319793701172,35.7926864624023,57.2311210632324,20.727222442627,-145.986785888672,-198.153823852539,26.7236518859863,9.02899646759033,1.80914986133575,-128.882354736328,115.513427734375,-131.250289916992
48.0658569335938,-50.5600318908691,-309.436004638672,-127.212524414062,-90.5734710693359,-335.878112792969,-33.4829177856445,-61.5014038085938,192.988327026367,-64.4145965576172,25.7252902984619,-173.494003295898,-10.1157598495483,-162.479141235352,53.1045265197754,-121.483039855957,-35.8514404296875,37.8070678710938,149.600280761719,34.4662132263184,93.7504119873047,63.9523468017578,-17.7991561889648,-163.179504394531,20.525333404541,-16.6959323883057,61.2168884277344,-72.1378021240234,50.0309638977051,-105.603370666504
55.841926574707,36.0974388122559,-376.305206298828,-24.2646465301514,-128.902038574219,-285.791931152344,-47.3418769836426,13.4234161376953,192.991714477539,-4.43368673324585,-32.3230972290039,-46.0937576293945,-8.5696496963501,-125.578323364258,33.0048942565918,-114.845436096191,-50.7122573852539,64.7600784301758,145.042419433594,75.5990524291992,71.847053527832,102.151313781738,-16.8913307189941,-75.4635467529297,49.478759765625,-89.3834838867188,50.0576019287109,-37.0910530090332,-31.2719802856445,-17.0033798217773
171.775955200195,82.7621994018555,-384.318023681641,-95.1013870239258,-192.294128417969,-247.242858886719,-69.8878860473633,-26.6191062927246,78.3110198974609,27.7800025939941,-75.3047256469727,40.0955238342285,-67.7211303710938,-109.040573120117,-13.1822929382324,-188.300643920898,-43.7256317138672,51.7012977600098,75.4017562866211,80.3521423339844,27.3083763122559,79.9095077514648,-136.067108154297,-28.6612739562988,-10.1268606185913,-39.1848258972168,6.28135871887207,-62.6308517456055,-80.2134094238281,59.813591003418
255.40901184082,143.961837768555,-368.605651855469,44.1198234558105,-189.77018737793,-218.552947998047,-87.1974792480469,29.1034297943115,17.5623035430908,72.97607421875,-77.0847702026367,154.494094848633,-96.1049880981445,-83.7835464477539,-12.9215250015259,-208.393997192383,-23.5956077575684,52.962459564209,14.4852476119995,108.348731994629,28.7442874908447,77.4890441894531,-181.435287475586,-11.9143266677856,-61.5996246337891,-92.2610321044922,-25.1588611602783,-51.2908096313477,-54.9145889282227,136.275253295898
240.492065429688,160.719696044922,-281.200073242188,125.688484191895,-127.009544372559,-240.00227355957,-88.3354568481445,-1.32319343090057,27.0221462249756,67.7625885009766,-30.5705871582031,138.39372253418,-95.2154388427734,-117.170959472656,-49.1533432006836,-204.081405639648,-23.2571296691895,30.5128326416016,35.5480194091797,122.693313598633,50.6346740722656,89.8735504150391,-126.495513916016,-23.3204555511475,-71.2515106201172,-114.906837463379,-33.059326171875,-83.7244262695312,-21.110424041748,133.33708190918
229.677825927734,-84.0319900512695,-167.751403808594,-267.644073486328,-56.7947692871094,-261.353271484375,-84.661247253418,-341.031982421875,86.6952972412109,-99.740104675293,-15.714750289917,-154.106079101562,-121.621231079102,-207.293167114258,-178.81217956543,-239.061096191406,-3.99556303024292,-108.990333557129,111.970573425293,-24.5900611877441,54.0308418273926,-0.845941960811615,-49.0128135681152,-81.7620697021484,-111.631759643555,221.555572509766,-42.7910003662109,-224.027191162109,-54.9251174926758,-7.16231966018677
188.807373046875,-252.080917358398,-188.761749267578,-262.836090087891,10.9743795394897,-79.7881393432617,-148.670547485352,-321.415191650391,127.434120178223,-135.608459472656,-71.2329864501953,-233.927062988281,-173.741760253906,-120.463531494141,-259.367401123047,-143.221328735352,19.5657615661621,-151.904174804688,124.810340881348,-81.6631317138672,18.572416305542,-76.7624359130859,-28.2713584899902,15.0807619094849,-103.205978393555,398.291137695312,-81.7601470947266,-209.053436279297,-113.698051452637,-40.9211006164551
129.813217163086,-85.2446670532227,-193.404067993164,363.010131835938,19.4165267944336,193.816421508789,-182.350280761719,170.010589599609,76.7120819091797,76.8511352539062,-91.1683502197266,65.4387741088867,-182.375503540039,107.571311950684,-200.200393676758,38.7603569030762,16.4593467712402,-18.1524543762207,82.6586990356445,106.887489318848,-14.7497940063477,-42.5828590393066,-88.4926605224609,252.883422851562,-79.1634140014648,130.470184326172,-117.96021270752,-19.4105739593506,-117.608459472656,101.328819274902
88.4922637939453,26.9650344848633,-159.437866210938,567.46728515625,-115.777168273926,239.612213134766,-141.888595581055,305.843994140625,-9.79503440856934,139.669021606445,-112.450233459473,195.510177612305,-166.983352661133,185.358856201172,-146.547012329102,68.9989471435547,16.8322925567627,21.5521488189697,62.136833190918,180.366546630859,-4.01814556121826,-40.9348564147949,-161.944519042969,291.095611572266,-63.1036682128906,-1.56373000144958,-134.774322509766,42.3981590270996,-107.265892028809,156.679046630859
-12.0171852111816,-22.7368869781494,-210.596282958984,386.227264404297,-292.763214111328,130.65869140625,-130.683670043945,147.201416015625,-71.6163024902344,31.6975650787354,-197.608535766602,90.8901596069336,-177.428344726562,151.714492797852,-153.828399658203,37.600513458252,19.5874576568604,-18.1490516662598,35.7926864624023,78.6055374145508,20.727222442627,-71.5470962524414,-198.153823852539,186.514129638672,9.02899646759033,70.580924987793,-128.882354736328,12.8982410430908,-131.250289916992,120.07755279541
-50.5600318908691,-17.1353645324707,-127.212524414062,424.495544433594,-335.878112792969,92.5811233520508,-61.5014038085938,168.898239135742,-64.4145965576172,37.0573692321777,-173.494003295898,82.4871215820312,-162.479141235352,168.010772705078,-121.483039855957,79.1708450317383,37.8070678710938,2.31598567962646,34.4662132263184,45.6936149597168,63.9523468017578,-52.6334495544434,-163.179504394531,167.693099975586,-16.6959323883057,27.1749687194824,-72.1378021240234,52.1321067810059,-105.603370666504,137.289596557617
36.0974388122559,-21.0618286132812,-24.2646465301514,442.602447509766,-285.791931152344,110.257331848145,13.4234161376953,164.838836669922,-4.43368673324585,76.9862213134766,-46.0937576293945,92.0846252441406,-125.578323364258,182.900405883789,-114.845436096191,102.011001586914,64.7600784301758,-14.517333984375,75.5990524291992,27.70188331604,102.151313781738,-43.4585609436035,-75.4635467529297,149.378692626953,-89.3834838867188,5.31200838088989,-37.0910530090332,69.7323226928711,-17.0033798217773,142.953964233398
82.7621994018555,-52.1376800537109,-95.1013870239258,348.576202392578,-247.242858886719,160.960327148438,-26.6191062927246,99.0053329467773,27.7800025939941,64.8828735351562,40.0955238342285,41.8777465820312,-109.040573120117,178.517349243164,-188.300643920898,103.85693359375,51.7012977600098,-33.9526443481445,80.3521423339844,-1.14331948757172,79.9095077514648,-59.4711647033691,-28.6612739562988,130.493087768555,-39.1848258972168,37.2320976257324,-62.6308517456055,52.7673416137695,59.813591003418,97.8260040283203
143.961837768555,-40.3748550415039,44.1198234558105,346.905059814453,-218.552947998047,206.985092163086,29.1034297943115,101.916831970215,72.97607421875,55.6488876342773,154.494094848633,24.6360740661621,-83.7835464477539,173.957443237305,-208.393997192383,124.905471801758,52.962459564209,-12.2474803924561,108.348731994629,12.0813808441162,77.4890441894531,-83.7934188842773,-11.9143266677856,124.860260009766,-92.2610321044922,-6.30972194671631,-51.2908096313477,66.175163269043,136.275253295898,38.6950988769531
160.719696044922,-71.3881454467773,125.688484191895,318.819763183594,-240.00227355957,149.503158569336,-1.32319343090057,36.6830902099609,67.7625885009766,8.71192073822021,138.39372253418,-17.1942195892334,-117.170959472656,143.750885009766,-204.081405639648,125.217277526855,30.5128326416016,-51.9871063232422,122.693313598633,-33.4415512084961,89.8735504150391,-118.094718933105,-23.3204555511475,25.3523788452148,-114.906837463379,-19.8537139892578,-83.7244262695312,76.4877471923828,133.33708190918,-30.5842189788818
-84.0319900512695,-114.837959289551,-267.644073486328,258.721435546875,-261.353271484375,94.0256423950195,-341.031982421875,-10.0563135147095,-99.740104675293,-15.3066320419312,-154.106079101562,-64.2613906860352,-207.293167114258,147.712188720703,-239.061096191406,125.169662475586,-108.990333557129,-72.8200988769531,-24.5900611877441,-65.941780090332,-0.845941960811615,-117.615074157715,-81.7620697021484,-0.262513279914856,221.555572509766,-8.51351547241211,-224.027191162109,97.9625549316406,-7.16231966018677,-74.4405670166016
-252.080917358398,-94.0589294433594,-262.836090087891,266.879760742188,-79.7881393432617,132.047744750977,-321.415191650391,25.1195888519287,-135.608459472656,31.7506237030029,-233.927062988281,-41.579418182373,-120.463531494141,170.275970458984,-143.221328735352,115.718116760254,-151.904174804688,-39.5575714111328,-81.6631317138672,-4.33930110931396,-76.7624359130859,-107.146286010742,15.0807619094849,113.817672729492,398.291137695312,-41.5420875549316,-209.053436279297,119.683403015137,-40.9211006164551,-91.522590637207
-85.2446670532227,-84.5622711181641,363.010131835938,257.964721679688,193.816421508789,140.384170532227,170.010589599609,-7.26769781112671,76.8511352539062,5.57747840881348,65.4387741088867,-37.5780029296875,107.571311950684,86.5604400634766,38.7603569030762,63.8961753845215,-18.1524543762207,-58.0275535583496,106.887489318848,-25.121561050415,-42.5828590393066,-112.166358947754,252.883422851562,89.3153457641602,130.470184326172,-25.7961349487305,-19.4105739593506,65.6006927490234,101.328819274902,-82.62158203125
26.9650344848633,-86.8444213867188,567.46728515625,224.106307983398,239.612213134766,129.048431396484,305.843994140625,-21.4887619018555,139.669021606445,-85.747200012207,195.510177612305,-53.2780723571777,185.358856201172,-24.3125896453857,68.9989471435547,39.6091690063477,21.5521488189697,-59.0252532958984,180.366546630859,-129.012756347656,-40.9348564147949,-89.4447860717773,291.095611572266,-43.9824867248535,-1.56373000144958,3.50614190101624,42.3981590270996,-2.58807730674744,156.679046630859,-22.2215557098389
-22.7368869781494,-62.2618026733398,386.227264404297,196.580596923828,130.65869140625,162.381469726562,147.201416015625,0.881255924701691,31.6975650787354,-112.589660644531,90.8901596069336,-32.8309707641602,151.714492797852,-16.0864887237549,37.600513458252,44.823974609375,-18.1490516662598,-37.4705009460449,78.6055374145508,-175.219314575195,-71.5470962524414,-95.7274017333984,186.514129638672,-91.8095397949219,70.580924987793,-31.0128421783447,12.8982410430908,-10.3394088745117,120.07755279541,-3.73302149772644
-17.1353645324707,-97.20556640625,424.495544433594,65.466064453125,92.5811233520508,133.748352050781,168.898239135742,-51.066593170166,37.0573692321777,-130.260971069336,82.4871215820312,-53.0084228515625,168.010772705078,24.6930866241455,79.1708450317383,36.7426261901855,2.31598567962646,-62.7738418579102,45.6936149597168,-211.717041015625,-52.6334495544434,-136.159225463867,167.693099975586,-127.574287414551,27.1749687194824,-38.863338470459,52.1321067810059,-11.6639385223389,137.289596557617,-67.555793762207
-21.0618286132812,-204.419036865234,442.602447509766,-190.774658203125,110.257331848145,57.5127296447754,164.838836669922,-13.0989875793457,76.9862213134766,-171.865219116211,92.0846252441406,-76.0786056518555,182.900405883789,25.6674327850342,102.011001586914,98.6601257324219,-14.517333984375,-14.9903469085693,27.70188331604,-236.776107788086,-43.4585609436035,-65.9949417114258,149.378692626953,-124.98070526123,5.31200838088989,-2.81340074539185,69.7323226928711,10.2700910568237,142.953964233398,-72.9672775268555
-52.1376800537109,-274.339233398438,348.576202392578,-362.578887939453,160.960327148438,13.5723114013672,99.0053329467773,142.788650512695,64.8828735351562,-160.165557861328,41.8777465820312,-4.662109375,178.517349243164,44.2470245361328,103.85693359375,187.137878417969,-33.9526443481445,71.7654037475586,-1.14331948757172,-200.084335327148,-59.4711647033691,88.4908599853516,130.493087768555,-26.9567050933838,37.2320976257324,-3.70530390739441,52.7673416137695,83.0422210693359,97.8260040283203,0.0496617816388607
-40.3748550415039,-289.595397949219,346.905059814453,-344.387908935547,206.985092163086,-67.5422592163086,101.916831970215,173.392318725586,55.6488876342773,-156.146026611328,24.6360740661621,55.8242645263672,173.957443237305,10.0930271148682,124.905471801758,107.861114501953,-12.2474803924561,36.679744720459,12.0813808441162,-193.408508300781,-83.7934188842773,158.068786621094,124.860260009766,-25.9071750640869,-6.30972194671631,-41.2956275939941,66.175163269043,71.0061874389648,38.6950988769531,21.2177028656006
-71.3881454467773,-276.501586914062,318.819763183594,-328.312835693359,149.503158569336,-121.41478729248,36.6830902099609,93.0890579223633,8.71192073822021,-208.450607299805,-17.1942195892334,53.458927154541,143.750885009766,-109.314445495605,125.217277526855,-60.1759262084961,-51.9871063232422,-14.8494834899902,-33.4415512084961,-205.795867919922,-118.094718933105,125.177940368652,25.3523788452148,-124.456268310547,-19.8537139892578,-79.5530624389648,76.4877471923828,-46.4023818969727,-30.5842189788818,-28.602123260498
-114.837959289551,-215.274230957031,258.721435546875,-388.24853515625,94.0256423950195,-62.2653007507324,-10.0563135147095,44.2340316772461,-15.3066320419312,-218.143890380859,-64.2613906860352,66.4626388549805,147.712188720703,-162.067092895508,125.169662475586,-120.52628326416,-72.8200988769531,-7.57163190841675,-65.941780090332,-167.439987182617,-117.615074157715,54.8355751037598,-0.262513279914856,-125.717597961426,-8.51351547241211,-107.261848449707,97.9625549316406,-116.841102600098,-74.4405670166016,-91.9198608398438
-94.0589294433594,-188.616653442383,266.879760742188,-394.953430175781,132.047744750977,-63.8045349121094,25.1195888519287,-17.1940269470215,31.7506237030029,-199.049331665039,-41.579418182373,40.3298263549805,170.275970458984,-155.725112915039,115.718116760254,-146.171829223633,-39.5575714111328,-34.6183280944824,-4.33930110931396,-181.413208007812,-107.146286010742,-31.3085994720459,113.817672729492,-96.1838226318359,-41.5420875549316,-120.174705505371,119.683403015137,-146.893157958984,-91.522590637207,-153.411148071289
-84.5622711181641,-269.551208496094,257.964721679688,-393.411529541016,140.384170532227,-172.916839599609,-7.26769781112671,-117.13166809082,5.57747840881348,-223.504196166992,-37.5780029296875,-51.6201591491699,86.5604400634766,-182.106155395508,63.8961753845215,-173.460464477539,-58.0275535583496,-64.7818145751953,-25.121561050415,-273.637847900391,-112.166358947754,-102.341186523438,89.3153457641602,-163.485626220703,-25.7961349487305,-124.443817138672,65.6006927490234,-174.374923706055,-82.62158203125,-199.054260253906
-86.8444213867188,-338.296508789062,224.106307983398,-440.952606201172,129.048431396484,-258.150329589844,-21.4887619018555,-180.734252929688,-85.747200012207,-277.068054199219,-53.2780723571777,-112.645324707031,-24.3125896453857,-172.553863525391,39.6091690063477,-92.4880676269531,-59.0252532958984,-69.8619232177734,-129.012756347656,-356.638427734375,-89.4447860717773,-137.108291625977,-43.9824867248535,-274.216094970703,3.50614190101624,-153.559478759766,-2.58807730674744,-143.221038818359,-22.2215557098389,-236.10969543457
-62.2618026733398,-327.476806640625,196.580596923828,-452.733062744141,162.381469726562,-328.480133056641,0.881255924701691,-201.633422851562,-112.589660644531,-372.897125244141,-32.8309707641602,-149.035385131836,-16.0864887237549,-151.161209106445,44.823974609375,-22.5466060638428,-37.4705009460449,-93.1088180541992,-175.219314575195,-429.208648681641,-95.7274017333984,-159.385513305664,-91.8095397949219,-359.489013671875,-31.0128421783447,-218.774887084961,-10.3394088745117,-137.531616210938,-3.73302149772644,-292.97412109375
-97.20556640625,-313.345397949219,65.466064453125,-446.035858154297,133.748352050781,-365.028778076172,-51.066593170166,-234.662872314453,-130.260971069336,-444.092407226562,-53.0084228515625,-167.629348754883,24.6930866241455,-195.284927368164,36.7426261901855,-107.154724121094,-62.7738418579102,-88.1975021362305,-211.717041015625,-442.084747314453,-136.159225463867,-180.060424804688,-127.574287414551,-363.511474609375,-38.863338470459,-260.565704345703,-11.6639385223389,-202.488861083984,-67.555793762207,-326.127044677734
-204.419036865234,-322.888031005859,-190.774658203125,-449.132568359375,57.5127296447754,-350.570129394531,-13.0989875793457,-262.378051757812,-171.865219116211,-414.106750488281,-76.0786056518555,-116.808212280273,25.6674327850342,-241.7724609375,98.6601257324219,-216.152221679688,-14.9903469085693,-68.6477203369141,-236.776107788086,-387.407165527344,-65.9949417114258,-190.030746459961,-124.98070526123,-318.494018554688,-2.81340074539185,-252.009780883789,10.2700910568237,-239.680114746094,-72.9672775268555,-295.878356933594
-274.339233398438,-338.668212890625,-362.578887939453,-427.400451660156,13.5723114013672,-385.118682861328,142.788650512695,-237.138061523438,-160.165557861328,-410.279296875,-4.662109375,-61.4084968566895,44.2470245361328,-291.883544921875,187.137878417969,-244.315505981445,71.7654037475586,-104.320938110352,-200.084335327148,-402.473602294922,88.4908599853516,-191.970504760742,-26.9567050933838,-342.007781982422,-3.70530390739441,-226.794403076172,83.0422210693359,-275.595947265625,0.0496617816388607,-249.183959960938
-289.595397949219,-340.914215087891,-344.387908935547,-414.366302490234,-67.5422592163086,-417.487640380859,173.392318725586,-197.889694213867,-156.146026611328,-454.497741699219,55.8242645263672,-63.7613716125488,10.0930271148682,-366.675140380859,107.861114501953,-235.983734130859,36.679744720459,-134.640914916992,-193.408508300781,-462.784576416016,158.068786621094,-180.467163085938,-25.9071750640869,-396.822418212891,-41.2956275939941,-200.178604125977,71.0061874389648,-311.043609619141,21.2177028656006,-230.456100463867
-276.501586914062,-351.375061035156,-328.312835693359,-422.719879150391,-121.41478729248,-414.696197509766,93.0890579223633,-183.621612548828,-208.450607299805,-452.747467041016,53.458927154541,-114.804168701172,-109.314445495605,-404.23095703125,-60.1759262084961,-226.964019775391,-14.8494834899902,-119.254325866699,-205.795867919922,-478.279388427734,125.177940368652,-150.962615966797,-124.456268310547,-425.586761474609,-79.5530624389648,-199.991241455078,-46.4023818969727,-269.176849365234,-28.602123260498,-271.210296630859
-215.274230957031,-424.731994628906,-388.24853515625,-441.597869873047,-62.2653007507324,-487.692779541016,44.2340316772461,-160.493255615234,-218.143890380859,-491.647369384766,66.4626388549805,-199.219329833984,-162.067092895508,-416.61865234375,-120.52628326416,-220.892059326172,-7.57163190841675,-109.136154174805,-167.439987182617,-507.851745605469,54.8355751037598,-124.454544067383,-125.717597961426,-488.721405029297,-107.261848449707,-219.459503173828,-116.841102600098,-229.536499023438,-91.9198608398438,-351.676513671875
-188.616653442383,-485.479736328125,-394.953430175781,-460.546447753906,-63.8045349121094,-548.675842285156,-17.1940269470215,-125.368202209473,-199.049331665039,-569.521545410156,40.3298263549805,-219.332473754883,-155.725112915039,-410.408843994141,-146.171829223633,-213.349105834961,-34.6183280944824,-122.110084533691,-181.413208007812,-543.065368652344,-31.3085994720459,-123.306632995605,-96.1838226318359,-545.584167480469,-120.174705505371,-216.954681396484,-146.893157958984,-247.090438842773,-153.411148071289,-374.56494140625
-269.551208496094,-462.067932128906,-393.411529541016,-423.196044921875,-172.916839599609,-510.174377441406,-117.13166809082,-104.872192382812,-223.504196166992,-571.8798828125,-51.6201591491699,-158.309722900391,-182.106155395508,-378.288696289062,-173.460464477539,-231.028167724609,-64.7818145751953,-163.923233032227,-273.637847900391,-542.654418945312,-102.341186523438,-141.565444946289,-163.485626220703,-532.658386230469,-124.443817138672,-230.764495849609,-174.374923706055,-280.036437988281,-199.054260253906,-358.498291015625
-338.296508789062,-453.829315185547,-440.952606201172,-369.594970703125,-258.150329589844,-474.851257324219,-180.734252929688,-86.9176788330078,-277.068054199219,-545.792114257812,-112.645324707031,-137.717575073242,-172.553863525391,-373.548248291016,-92.4880676269531,-256.14404296875,-69.8619232177734,-205.910675048828,-356.638427734375,-532.392456054688,-137.108291625977,-140.670516967773,-274.216094970703,-491.741333007812,-153.559478759766,-247.796783447266,-143.221038818359,-308.356140136719,-236.10969543457,-373.286743164062
-327.476806640625,-489.281311035156,-452.733062744141,-360.884887695312,-328.480133056641,-441.000457763672,-201.633422851562,-63.0688743591309,-372.897125244141,-505.214111328125,-149.035385131836,-122.915351867676,-151.161209106445,-331.674560546875,-22.5466060638428,-190.569274902344,-93.1088180541992,-200.395263671875,-429.208648681641,-494.720336914062,-159.385513305664,-109.99072265625,-359.489013671875,-441.989929199219,-218.774887084961,-219.699996948242,-137.531616210938,-258.089874267578,-292.97412109375,-348.364227294922
-313.345397949219,-452.728668212891,-446.035858154297,-324.685699462891,-365.028778076172,-377.914916992188,-234.662872314453,-42.1904144287109,-444.092407226562,-403.148986816406,-167.629348754883,-42.3031921386719,-195.284927368164,-189.948867797852,-107.154724121094,-65.095344543457,-88.1975021362305,-178.695266723633,-442.084747314453,-440.151916503906,-180.060424804688,-94.8922805786133,-363.511474609375,-379.974273681641,-260.565704345703,-234.259017944336,-202.488861083984,-145.479431152344,-326.127044677734,-271.260009765625
-322.888031005859,-309.692901611328,-449.132568359375,-254.708312988281,-350.570129394531,-328.197479248047,-262.378051757812,-29.9318828582764,-414.106750488281,-296.429077148438,-116.808212280273,15.7543087005615,-241.7724609375,-77.5278625488281,-216.152221679688,-10.6147937774658,-68.6477203369141,-159.850204467773,-387.407165527344,-383.640533447266,-190.030746459961,-108.279991149902,-318.494018554688,-294.788604736328,-252.009780883789,-285.629760742188,-239.680114746094,-90.9081726074219,-295.878356933594,-230.823089599609
-338.668212890625,-166.856567382812,-427.400451660156,-234.402053833008,-385.118682861328,-292.307373046875,-237.138061523438,-43.2747917175293,-410.279296875,-222.414947509766,-61.4084968566895,40.9083366394043,-291.883544921875,-70.2093887329102,-244.315505981445,-43.3698501586914,-104.320938110352,-139.105270385742,-402.473602294922,-306.189270019531,-191.970504760742,-127.234924316406,-342.007781982422,-204.998718261719,-226.794403076172,-261.535095214844,-275.595947265625,-77.7494888305664,-249.183959960938,-219.992233276367
-340.914215087891,-105.597953796387,-414.366302490234,-275.416107177734,-417.487640380859,-270.216491699219,-197.889694213867,-85.9321212768555,-454.497741699219,-175.812530517578,-63.7613716125488,94.7716751098633,-366.675140380859,-106.533447265625,-235.983734130859,-87.8262023925781,-134.640914916992,-146.553085327148,-462.784576416016,-251.051345825195,-180.467163085938,-148.789093017578,-396.822418212891,-183.058853149414,-200.178604125977,-217.221054077148,-311.043609619141,-81.6946563720703,-230.456100463867,-205.088455200195
-351.375061035156,-79.2762145996094,-422.719879150391,-336.350067138672,-414.696197509766,-223.218170166016,-183.621612548828,-131.139892578125,-452.747467041016,-152.081024169922,-114.804168701172,122.349700927734,-404.23095703125,-149.084671020508,-226.964019775391,-80.0627593994141,-119.254325866699,-140.400680541992,-478.279388427734,-209.156753540039,-150.962615966797,-161.055267333984,-425.586761474609,-193.250717163086,-199.991241455078,-208.633651733398,-269.176849365234,-140.951751708984,-271.210296630859,-190.798767089844
-424.731994628906,-78.5089797973633,-441.597869873047,-347.279205322266,-487.692779541016,-144.050476074219,-160.493255615234,-140.7841796875,-491.647369384766,-121.388259887695,-199.219329833984,91.5708694458008,-416.61865234375,-174.246597290039,-220.892059326172,-53.5430183410645,-109.136154174805,-91.4649963378906,-507.851745605469,-160.523498535156,-124.454544067383,-156.378921508789,-488.721405029297,-175.244659423828,-219.459503173828,-183.398620605469,-229.536499023438,-199.915435791016,-351.676513671875,-159.190795898438
-485.479736328125,-162.859756469727,-460.546447753906,-307.353485107422,-548.675842285156,-135.346984863281,-125.368202209473,-91.5115127563477,-569.521545410156,-76.9151000976562,-219.332473754883,85.4989318847656,-410.408843994141,-142.960586547852,-213.349105834961,-61.8532257080078,-122.110084533691,-78.1679534912109,-543.065368652344,-176.289581298828,-123.306632995605,-133.101898193359,-545.584167480469,-169.498123168945,-216.954681396484,-140.90934753418,-247.090438842773,-192.897796630859,-374.56494140625,-91.546630859375
-462.067932128906,-263.846435546875,-423.196044921875,-301.657745361328,-510.174377441406,-172.228393554688,-104.872192382812,-24.7296619415283,-571.8798828125,-29.5770683288574,-158.309722900391,135.460311889648,-378.288696289062,-64.5475540161133,-231.028167724609,-43.5708885192871,-163.923233032227,-93.5085525512695,-542.654418945312,-207.032287597656,-141.565444946289,-77.6718673706055,-532.658386230469,-152.318481445312,-230.764495849609,-101.713233947754,-280.036437988281,-128.930892944336,-358.498291015625,-5.15719509124756
-453.829315185547,-275.799224853516,-369.594970703125,-320.114410400391,-474.851257324219,-171.701416015625,-86.9176788330078,-2.55120944976807,-545.792114257812,-5.68025064468384,-137.717575073242,161.958679199219,-373.548248291016,-10.6156244277954,-256.14404296875,2.95102643966675,-205.910675048828,-69.8673629760742,-532.392456054688,-165.169342041016,-140.670516967773,-34.3481101989746,-491.741333007812,-101.423904418945,-247.796783447266,-77.8887176513672,-308.356140136719,-71.4124069213867,-373.286743164062,33.8596076965332
