Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-53.5762786865234,-86.7751617431641,-42.3349075317383,-116.278625488281,-185.322311401367,-162.251159667969,4.92947006225586,-138.678771972656,-93.0021820068359,-119.571914672852,44.6545066833496,-14.6511611938477,-71.1669235229492,-91.1193084716797,42.2863693237305,27.719367980957,-66.8798217773438,-46.4107398986816,-62.7067413330078,-98.5281829833984,7.22144079208374,-126.829330444336,19.3655319213867,-34.8901481628418,-113.289619445801,-65.9597320556641,-79.0992584228516,-149.337646484375,38.9536437988281,49.7399063110352
-73.6740264892578,-45.7727813720703,-114.037734985352,-78.7910003662109,-192.371429443359,-138.941329956055,-10.5966329574585,-158.612014770508,-89.1747970581055,-86.0040512084961,89.5222625732422,-29.7890548706055,-56.9190368652344,-64.1768264770508,86.632453918457,-6.94865226745605,-25.3647174835205,-41.9179840087891,-72.9501724243164,-59.7036895751953,10.9724006652832,-157.015838623047,51.4982070922852,-43.690559387207,-137.682998657227,-77.1339492797852,-48.9793853759766,-148.907348632812,57.6788101196289,17.8274726867676
-125.919502258301,-116.864143371582,-158.617767333984,-121.370727539062,-151.535049438477,-90.4800415039062,-56.1873435974121,-202.06672668457,-56.2301597595215,-65.8048248291016,47.5027351379395,-63.5470085144043,-31.6206741333008,-72.6774520874023,104.446014404297,-34.3146438598633,0.336106389760971,-61.3976554870605,-81.6034393310547,-120.34846496582,14.4001302719116,-152.695404052734,60.6948776245117,-73.2658081054688,-186.709243774414,-118.137870788574,-84.7164535522461,-122.759216308594,46.0338935852051,-70.3775787353516
-178.711944580078,-161.137237548828,-181.662658691406,-148.843902587891,-116.095352172852,-84.0846862792969,-137.520706176758,-209.681259155273,-40.2304382324219,-101.246864318848,-10.337010383606,-115.214111328125,-22.2934856414795,-121.940254211426,95.8169250488281,-89.3553619384766,-19.5571556091309,-95.607536315918,-141.278076171875,-170.354721069336,-25.8676147460938,-137.398468017578,38.2649993896484,-117.010070800781,-244.670516967773,-127.812782287598,-162.160858154297,-118.446060180664,26.6726455688477,-129.49104309082
-194.806442260742,-104.045364379883,-234.964340209961,-117.709526062012,-139.194900512695,-160.555099487305,-207.846496582031,-176.303924560547,-38.1431617736816,-150.554595947266,-45.3772621154785,-162.264999389648,-28.7212924957275,-151.459579467773,48.3330841064453,-142.914443969727,0.561360538005829,-116.127639770508,-227.741989135742,-148.192260742188,-97.2669143676758,-153.621154785156,2.99324774742126,-145.70915222168,-286.489318847656,-95.9632110595703,-167.608901977539,-142.923736572266,32.8254890441895,-137.60563659668
-216.793075561523,-29.965991973877,-256.729858398438,-49.3039436340332,-193.574203491211,-171.252670288086,-184.518035888672,-140.703475952148,-22.9839649200439,-137.050354003906,-28.7059478759766,-171.548004150391,10.2584161758423,-125.405639648438,56.8938102722168,-154.24787902832,84.4454879760742,-83.2048110961914,-245.673049926758,-76.2096633911133,-101.869361877441,-141.371231079102,23.7891464233398,-151.19123840332,-252.41813659668,-23.156436920166,-118.902908325195,-98.4675445556641,76.3268203735352,-107.872222900391
-191.042343139648,34.4240493774414,-194.014053344727,40.5394706726074,-177.169418334961,-64.1830673217773,-113.544708251953,-85.4144744873047,-6.00738477706909,-68.513916015625,56.0807723999023,-126.732261657715,52.2760200500488,-70.8400039672852,147.990844726562,-119.754570007324,123.416107177734,-7.95873212814331,-157.219451904297,13.6671409606934,-34.0662269592285,-73.6658325195312,85.0988998413086,-114.500358581543,-173.33642578125,57.0932121276855,-110.328315734863,-30.197338104248,127.871543884277,-33.1410255432129
-116.000816345215,88.7983169555664,-151.604568481445,89.6912536621094,-129.42204284668,13.9930849075317,-100.258460998535,-19.3378753662109,-33.5508232116699,-3.9978609085083,112.529190063477,-77.2218017578125,0.795294642448425,-26.5606517791748,182.679977416992,-69.7964477539062,69.5051574707031,16.4214420318604,-101.00528717041,65.3207931518555,-14.7311773300171,-20.7811508178711,94.9240036010742,-73.132194519043,-154.110443115234,97.2329864501953,-158.683319091797,-29.7037696838379,144.941131591797,9.79700088500977
-119.360443115234,83.4030609130859,-188.490692138672,77.744270324707,-145.749328613281,19.5426292419434,-130.60432434082,7.56500434875488,-94.0617065429688,13.9190130233765,75.5236892700195,-70.1868591308594,-86.1343154907227,-28.368408203125,133.91764831543,-54.1200065612793,-10.1651763916016,-62.8906593322754,-159.194747924805,59.1955642700195,-65.8935317993164,-6.93531703948975,44.4716339111328,-84.324951171875,-167.561096191406,111.572319030762,-192.740859985352,-33.3647079467773,104.700378417969,3.29558968544006
-149.549087524414,71.2637939453125,-191.869506835938,97.2312316894531,-171.399398803711,20.5918769836426,-143.088928222656,13.0487461090088,-128.012939453125,-4.72698020935059,13.5401029586792,-56.1519393920898,-113.057144165039,-66.2737503051758,78.1108169555664,-35.7811050415039,-49.5591583251953,-150.980575561523,-181.127517700195,77.2592391967773,-103.252891540527,-1.31119072437286,-9.68607997894287,-71.6638259887695,-122.714492797852,121.153411865234,-169.862869262695,8.87902927398682,56.3875694274902,42.7317199707031
-86.7751617431641,111.943923950195,-116.278625488281,139.204742431641,-162.251159667969,29.7303466796875,-138.678771972656,32.5720024108887,-119.571914672852,8.64435005187988,-14.6511611938477,6.85457563400269,-91.1193084716797,-64.568717956543,27.719367980957,32.6653251647949,-46.4107398986816,-119.25048828125,-98.5281829833984,124.834373474121,-126.829330444336,8.870849609375,-34.8901481628418,-5.74821615219116,-65.9597320556641,110.404899597168,-149.337646484375,76.0077667236328,49.7399063110352,94.4220352172852
-45.7727813720703,97.611930847168,-78.7910003662109,106.091407775879,-138.941329956055,54.0886154174805,-158.612014770508,72.5530471801758,-86.0040512084961,75.6031875610352,-29.7890548706055,64.9038925170898,-64.1768264770508,2.85753154754639,-6.94865226745605,55.7444152832031,-41.9179840087891,-10.1833715438843,-59.7036895751953,91.8554229736328,-157.015838623047,25.6570053100586,-43.690559387207,-9.15668869018555,-77.1339492797852,95.3278884887695,-148.907348632812,137.984313964844,17.8274726867676,78.1957550048828
-116.864143371582,24.4453601837158,-121.370727539062,64.8911514282227,-90.4800415039062,106.683601379395,-202.06672668457,120.770240783691,-65.8048248291016,115.476150512695,-63.5470085144043,62.7901916503906,-72.6774520874023,53.6094589233398,-34.3146438598633,-24.3118915557861,-61.3976554870605,20.5476512908936,-120.34846496582,22.7769565582275,-152.695404052734,31.5380897521973,-73.2658081054688,-65.7364807128906,-118.137870788574,99.7451400756836,-122.759216308594,127.250602722168,-70.3775787353516,38.9369277954102
-161.137237548828,44.882942199707,-148.843902587891,98.5903778076172,-84.0846862792969,132.634826660156,-209.681259155273,118.712013244629,-101.246864318848,73.5547943115234,-115.214111328125,7.47896814346313,-121.940254211426,30.4964504241943,-89.3553619384766,-99.6325912475586,-95.607536315918,-35.065502166748,-170.354721069336,40.9278564453125,-137.398468017578,15.0093727111816,-117.010070800781,-57.500358581543,-127.812782287598,100.086692810059,-118.446060180664,52.4023895263672,-129.49104309082,-0.0598871745169163
-104.045364379883,101.93758392334,-117.709526062012,113.209945678711,-160.555099487305,88.3632965087891,-176.303924560547,54.0788536071777,-150.554595947266,11.2770652770996,-162.264999389648,-56.8389701843262,-151.459579467773,-16.4019546508789,-142.914443969727,-105.535690307617,-116.127639770508,-64.9969940185547,-148.192260742188,74.9227066040039,-153.621154785156,8.71547508239746,-145.70915222168,-27.1855049133301,-95.9632110595703,66.6645584106445,-142.923736572266,-5.41868734359741,-137.60563659668,-53.0256423950195
-29.965991973877,49.2538375854492,-49.3039436340332,51.2221717834473,-171.252670288086,25.3444671630859,-140.703475952148,-10.732705116272,-137.050354003906,-7.54223823547363,-171.548004150391,-104.89183807373,-125.405639648438,-41.9944686889648,-154.24787902832,-114.956100463867,-83.2048110961914,-67.8147888183594,-76.2096633911133,33.2606201171875,-141.371231079102,4.7268214225769,-151.19123840332,-46.9457550048828,-23.156436920166,-11.0010194778442,-98.4675445556641,-50.0430946350098,-107.872222900391,-101.448944091797
34.4240493774414,-52.3059425354004,40.5394706726074,-29.1731185913086,-64.1830673217773,-10.9328603744507,-85.4144744873047,-71.3256912231445,-68.513916015625,-20.687536239624,-126.732261657715,-155.924530029297,-70.8400039672852,-62.7448234558105,-119.754570007324,-167.51904296875,-7.95873212814331,-97.7145614624023,13.6671409606934,-42.6024627685547,-73.6658325195312,-49.5998764038086,-114.500358581543,-85.999870300293,57.0932121276855,-106.354438781738,-30.197338104248,-91.2226257324219,-33.1410255432129,-147.964263916016
88.7983169555664,-115.076538085938,89.6912536621094,-93.2825469970703,13.9930849075317,-37.2603416442871,-19.3378753662109,-135.59944152832,-3.9978609085083,-45.7967681884766,-77.2218017578125,-190.731719970703,-26.5606517791748,-69.4220199584961,-69.7964477539062,-169.261535644531,16.4214420318604,-111.304382324219,65.3207931518555,-107.08837890625,-20.7811508178711,-112.470207214355,-73.132194519043,-94.5409622192383,97.2329864501953,-147.595397949219,-29.7037696838379,-96.4106216430664,9.79700088500977,-151.599182128906
83.4030609130859,-126.174713134766,77.744270324707,-112.075897216797,19.5426292419434,-46.8120803833008,7.56500434875488,-143.175094604492,13.9190130233765,-25.385232925415,-70.1868591308594,-146.403686523438,-28.368408203125,-34.2859535217285,-54.1200065612793,-62.6447372436523,-62.8906593322754,-58.4518814086914,59.1955642700195,-107.196388244629,-6.93531703948975,-95.5825958251953,-84.324951171875,-33.0805511474609,111.572319030762,-117.188735961914,-33.3647079467773,-80.8020935058594,3.29558968544006,-69.268913269043
71.2637939453125,-87.1570053100586,97.2312316894531,-81.8852081298828,20.5918769836426,-43.9530830383301,13.0487461090088,-86.0460739135742,-4.72698020935059,1.77421832084656,-56.1519393920898,-48.8119506835938,-66.2737503051758,6.52555370330811,-35.7811050415039,37.3404769897461,-150.980575561523,4.55316114425659,77.2592391967773,-49.5052833557129,-1.31119072437286,-34.2486190795898,-71.6638259887695,60.7789726257324,121.153411865234,-101.138122558594,8.87902927398682,-78.6756896972656,42.7317199707031,-9.56073474884033
111.943923950195,-79.43359375,139.204742431641,-85.2458648681641,29.7303466796875,-92.5670776367188,32.5720024108887,-54.6415863037109,8.64435005187988,-41.7339401245117,6.85457563400269,-3.26039576530457,-64.568717956543,1.62209677696228,32.6653251647949,34.1443634033203,-119.25048828125,-1.62992763519287,124.834373474121,-58.4742622375488,8.870849609375,-23.5114784240723,-5.74821615219116,82.7194519042969,110.404899597168,-160.84147644043,76.0077667236328,-122.301498413086,94.4220352172852,-50.1255569458008
97.611930847168,-132.55354309082,106.091407775879,-149.794525146484,54.0886154174805,-178.703109741211,72.5530471801758,-104.739723205566,75.6031875610352,-90.3377227783203,64.9038925170898,-41.2504768371582,2.85753154754639,-30.3079528808594,55.7444152832031,-21.4452857971191,-10.1833715438843,-47.7852783203125,91.8554229736328,-130.165985107422,25.6570053100586,-57.3447303771973,-9.15668869018555,43.407054901123,95.3278884887695,-239.596008300781,137.984313964844,-189.672149658203,78.1957550048828,-95.4550170898438
24.4453601837158,-146.731384277344,64.8911514282227,-194.084381103516,106.683601379395,-215.037521362305,120.770240783691,-170.532760620117,115.476150512695,-93.2836380004883,62.7901916503906,-88.1856994628906,53.6094589233398,-40.8702621459961,-24.3118915557861,-67.9912719726562,20.5476512908936,-56.6075134277344,22.7769565582275,-147.250106811523,31.5380897521973,-76.9770584106445,-65.7364807128906,29.9392700195312,99.7451400756836,-261.715911865234,127.250602722168,-177.434555053711,38.9369277954102,-101.336135864258
44.882942199707,-127.118667602539,98.5903778076172,-190.292388916016,132.634826660156,-192.419036865234,118.712013244629,-184.006011962891,73.5547943115234,-86.5916595458984,7.47896814346313,-103.809837341309,30.4964504241943,-25.6116714477539,-99.6325912475586,-88.4199676513672,-35.065502166748,-43.952953338623,40.9278564453125,-125.084632873535,15.0093727111816,-84.1086730957031,-57.500358581543,27.8234691619873,100.086692810059,-250.113067626953,52.4023895263672,-103.64234161377,-0.0598871745169163,-127.641883850098
101.93758392334,-156.144561767578,113.209945678711,-189.728271484375,88.3632965087891,-143.003768920898,54.0788536071777,-191.591552734375,11.2770652770996,-46.5597534179688,-56.8389701843262,-131.44548034668,-16.4019546508789,-6.98799562454224,-105.535690307617,-87.7186050415039,-64.9969940185547,-44.125804901123,74.9227066040039,-115.791320800781,8.71547508239746,-92.9298477172852,-27.1855049133301,-2.26703333854675,66.6645584106445,-251.08203125,-5.41868734359741,-90.6639022827148,-53.0256423950195,-157.612487792969
49.2538375854492,-191.548965454102,51.2221717834473,-194.731094360352,25.3444671630859,-94.5025100708008,-10.732705116272,-203.252914428711,-7.54223823547363,0.829629719257355,-104.89183807373,-139.987442016602,-41.9944686889648,4.16131496429443,-114.956100463867,-67.7838516235352,-67.8147888183594,-33.2314872741699,33.2606201171875,-104.215934753418,4.7268214225769,-70.2602157592773,-46.9457550048828,-4.07044172286987,-11.0010194778442,-225.089630126953,-50.0430946350098,-114.86336517334,-101.448944091797,-119.046112060547
-52.3059425354004,-156.270172119141,-29.1731185913086,-150.0048828125,-10.9328603744507,-81.488525390625,-71.3256912231445,-139.324630737305,-20.687536239624,-19.9300003051758,-155.924530029297,-49.4968643188477,-62.7448234558105,5.86441993713379,-167.51904296875,12.0401926040649,-97.7145614624023,-15.5574569702148,-42.6024627685547,-71.7714538574219,-49.5998764038086,-7.83894157409668,-85.999870300293,60.8632049560547,-106.354438781738,-138.454650878906,-91.2226257324219,-87.2932281494141,-147.964263916016,-25.9436168670654
-115.076538085938,-57.3707122802734,-93.2825469970703,-49.4462623596191,-37.2603416442871,-62.8928489685059,-135.59944152832,-27.0113620758057,-45.7967681884766,-20.3316516876221,-190.731719970703,62.6016693115234,-69.4220199584961,24.5033912658691,-169.261535644531,110.166007995605,-111.304382324219,19.878776550293,-107.08837890625,-5.22099924087524,-112.470207214355,46.9132385253906,-94.5409622192383,114.150566101074,-147.595397949219,-54.6839408874512,-96.4106216430664,-6.00540924072266,-151.599182128906,33.444164276123
-126.174713134766,24.7509613037109,-112.075897216797,30.6261405944824,-46.8120803833008,3.70370221138,-143.175094604492,40.4520301818848,-25.385232925415,60.2705688476562,-146.403686523438,81.2115783691406,-34.2859535217285,86.6716537475586,-62.6447372436523,105.578422546387,-58.4518814086914,99.5761108398438,-107.196388244629,41.016300201416,-95.5825958251953,61.2265548706055,-33.0805511474609,96.4769668579102,-117.188735961914,-34.4323425292969,-80.8020935058594,81.5542297363281,-69.268913269043,20.8366069793701
-87.1570053100586,9.47011089324951,-81.8852081298828,28.8364658355713,-43.9530830383301,39.2710189819336,-86.0460739135742,57.5564002990723,1.77421832084656,98.9729537963867,-48.8119506835938,47.5481033325195,6.52555370330811,139.502944946289,37.3404769897461,46.6946868896484,4.55316114425659,141.478073120117,-49.5052833557129,1.64990961551666,-34.2486190795898,46.1942405700684,60.7789726257324,67.8761367797852,-101.138122558594,-50.8575172424316,-78.6756896972656,106.04541015625,-9.56073474884033,0.5104700922966
-79.43359375,-46.2388191223145,-85.2458648681641,-11.1056385040283,-92.5670776367188,11.7500257492065,-54.6415863037109,64.3927459716797,-41.7339401245117,77.478271484375,-3.26039576530457,47.239330291748,1.62209677696228,139.029312133789,34.1443634033203,54.0192832946777,-1.62992763519287,113.104354858398,-58.4742622375488,-43.2135772705078,-23.5114784240723,50.1252136230469,82.7194519042969,77.5256500244141,-160.84147644043,-43.7662963867188,-122.301498413086,77.0116958618164,-50.1255569458008,40.6572380065918
-132.55354309082,-25.5569267272949,-149.794525146484,-6.48122882843018,-178.703109741211,13.2266302108765,-104.739723205566,103.226913452148,-90.3377227783203,81.2136077880859,-41.2504768371582,93.4679641723633,-30.3079528808594,125.637466430664,-21.4452857971191,75.9100341796875,-47.7852783203125,90.3181838989258,-130.165985107422,-12.8817090988159,-57.3447303771973,98.7411880493164,43.407054901123,86.1890029907227,-239.596008300781,-4.11472988128662,-189.672149658203,70.7183837890625,-95.4550170898438,91.4085464477539
-146.731384277344,26.1703968048096,-194.084381103516,28.8265342712402,-215.037521362305,57.0518684387207,-170.532760620117,135.297882080078,-93.2836380004883,69.3779373168945,-88.1856994628906,101.851699829102,-40.8702621459961,83.3521575927734,-67.9912719726562,41.4939804077148,-56.6075134277344,25.9732875823975,-147.250106811523,30.3504848480225,-76.9770584106445,113.403327941895,29.9392700195312,50.479248046875,-261.715911865234,17.4947090148926,-177.434555053711,45.6464920043945,-101.336135864258,53.4997901916504
-127.118667602539,4.6919994354248,-190.292388916016,23.111852645874,-192.419036865234,59.0223770141602,-184.006011962891,60.7915992736816,-86.5916595458984,0.646308720111847,-103.809837341309,-0.655963659286499,-25.6116714477539,-20.159782409668,-88.4199676513672,-7.54292583465576,-43.952953338623,-92.5518417358398,-125.084632873535,19.0424289703369,-84.1086730957031,42.7063674926758,27.8234691619873,-22.0274715423584,-250.113067626953,-0.763702511787415,-103.64234161377,-39.6410293579102,-127.641883850098,-34.9528579711914
-156.144561767578,-40.906551361084,-189.728271484375,-0.109844341874123,-143.003768920898,10.9185085296631,-191.591552734375,-37.0861053466797,-46.5597534179688,-63.1050872802734,-131.44548034668,-86.2849884033203,-6.98799562454224,-89.0263137817383,-87.7186050415039,-27.279182434082,-44.125804901123,-113.079467773438,-115.791320800781,-21.3873863220215,-92.9298477172852,-12.8162355422974,-2.26703333854675,-74.3063278198242,-251.08203125,-15.2838754653931,-90.6639022827148,-95.3365707397461,-157.612487792969,-57.8381538391113
-191.548965454102,-30.5790328979492,-194.731094360352,19.228048324585,-94.5025100708008,-23.6817817687988,-203.252914428711,-23.4676952362061,0.829629719257355,-89.3465957641602,-139.987442016602,-50.0719871520996,4.16131496429443,-78.6010818481445,-67.7838516235352,-20.8406677246094,-33.2314872741699,-69.0455780029297,-104.215934753418,-21.7181262969971,-70.2602157592773,-5.05965852737427,-4.07044172286987,-76.6979446411133,-225.089630126953,-7.02764129638672,-114.86336517334,-102.780448913574,-119.046112060547,-41.8117752075195
-156.270172119141,-12.100492477417,-150.0048828125,32.2157516479492,-81.488525390625,-31.5784339904785,-139.324630737305,1.69316184520721,-19.9300003051758,-92.9954223632812,-49.4968643188477,-26.0869140625,5.86441993713379,-73.6176452636719,12.0401926040649,-35.0000305175781,-15.5574569702148,-104.854774475098,-71.7714538574219,8.23622226715088,-7.83894157409668,-20.9382934570312,60.8632049560547,-91.3428115844727,-138.454650878906,-12.019718170166,-87.2932281494141,-109.533180236816,-25.9436168670654,-79.7973556518555
-57.3707122802734,-19.0168991088867,-49.4462623596191,-4.64044809341431,-62.8928489685059,-37.557975769043,-27.0113620758057,-50.0222549438477,-20.3316516876221,-83.2058715820312,62.6016693115234,-72.9148635864258,24.5033912658691,-85.3686294555664,110.166007995605,-106.286071777344,19.878776550293,-142.379776000977,-5.22099924087524,-4.50007486343384,46.9132385253906,-71.6696853637695,114.150566101074,-142.3544921875,-54.6839408874512,-41.0343971252441,-6.00540924072266,-86.6524276733398,33.444164276123,-161.004333496094
24.7509613037109,10.7698497772217,30.6261405944824,-22.5051345825195,3.70370221138,-25.7996368408203,40.4520301818848,-92.9774627685547,60.2705688476562,-73.0646667480469,81.2115783691406,-126.108749389648,86.6716537475586,-80.7712478637695,105.578422546387,-191.541076660156,99.5761108398438,-112.603881835938,41.016300201416,-11.2184686660767,61.2265548706055,-96.8053665161133,96.4769668579102,-156.839660644531,-34.4323425292969,-56.5142974853516,81.5542297363281,-50.9122467041016,20.8366069793701,-246.40364074707
9.47011089324951,56.7622489929199,28.8364658355713,10.2939720153809,39.2710189819336,22.2931251525879,57.5564002990723,-100.035713195801,98.9729537963867,-67.0849685668945,47.5481033325195,-208.358795166016,139.502944946289,-75.8008117675781,46.6946868896484,-247.002563476562,141.478073120117,-94.8067398071289,1.64990961551666,40.8302764892578,46.1942405700684,-96.1271286010742,67.8761367797852,-123.228851318359,-50.8575172424316,-33.327465057373,106.04541015625,-52.8583908081055,0.5104700922966,-302.14208984375
-46.2388191223145,46.7803077697754,-11.1056385040283,45.2275886535645,11.7500257492065,70.6009063720703,64.3927459716797,-107.879280090332,77.478271484375,-44.9050712585449,47.239330291748,-264.071411132812,139.029312133789,-52.5260391235352,54.0192832946777,-280.465118408203,113.104354858398,-88.3961639404297,-43.2135772705078,57.4555625915527,50.1252136230469,-74.419303894043,77.5256500244141,-102.535766601562,-43.7662963867188,12.8877267837524,77.0116958618164,-35.4607543945312,40.6572380065918,-290.967834472656
-25.5569267272949,50.3085441589355,-6.48122882843018,78.8202209472656,13.2266302108765,79.264518737793,103.226913452148,-100.990447998047,81.2136077880859,2.81696224212646,93.4679641723633,-215.314987182617,125.637466430664,-4.09021663665771,75.9100341796875,-287.468200683594,90.3181838989258,-53.8104438781738,-12.8817090988159,51.7646751403809,98.7411880493164,-15.308500289917,86.1890029907227,-98.6644287109375,-4.11472988128662,61.8042945861816,70.7183837890625,26.4752597808838,91.4085464477539,-255.526214599609
26.1703968048096,121.343215942383,28.8265342712402,132.582046508789,57.0518684387207,64.3716812133789,135.297882080078,-53.3810234069824,69.3779373168945,42.6841049194336,101.851699829102,-172.415786743164,83.3521575927734,28.4865703582764,41.4939804077148,-261.115509033203,25.9732875823975,-11.2029066085815,30.3504848480225,119.831634521484,113.403327941895,61.689998626709,50.479248046875,-68.3317718505859,17.4947090148926,102.346183776855,45.6464920043945,62.9956169128418,53.4997901916504,-229.933090209961
4.6919994354248,157.02180480957,23.111852645874,170.938751220703,59.0223770141602,78.7241439819336,60.7915992736816,19.1069507598877,0.646308720111847,59.150146484375,-0.655963659286499,-179.448547363281,-20.159782409668,58.5876312255859,-7.54292583465576,-222.355224609375,-92.5518417358398,43.7868232727051,19.0424289703369,169.083709716797,42.7063674926758,103.571983337402,-22.0274715423584,-11.2064199447632,-0.763702511787415,109.415496826172,-39.6410293579102,77.8130111694336,-34.9528579711914,-186.886077880859
-40.906551361084,113.575210571289,-0.109844341874123,147.122909545898,10.9185085296631,126.415687561035,-37.0861053466797,44.7164611816406,-63.1050872802734,91.9197235107422,-86.2849884033203,-153.202133178711,-89.0263137817383,105.545570373535,-27.279182434082,-177.646133422852,-113.079467773438,117.675109863281,-21.3873863220215,115.705520629883,-12.8162355422974,75.9089279174805,-74.3063278198242,23.5466995239258,-15.2838754653931,81.3831405639648,-95.3365707397461,100.035583496094,-57.8381538391113,-149.100814819336
-30.5790328979492,60.0582695007324,19.228048324585,89.5417633056641,-23.6817817687988,139.891616821289,-23.4676952362061,8.68229961395264,-89.3465957641602,129.403182983398,-50.0719871520996,-97.5161285400391,-78.6010818481445,132.426773071289,-20.8406677246094,-99.7015914916992,-69.0455780029297,169.67170715332,-21.7181262969971,42.4610786437988,-5.05965852737427,37.5502967834473,-76.6979446411133,40.4648361206055,-7.02764129638672,72.791374206543,-102.780448913574,91.1294250488281,-41.8117752075195,-97.8616104125977
-12.100492477417,38.2556571960449,32.2157516479492,73.3267135620117,-31.5784339904785,113.865463256836,1.69316184520721,0.0677471533417702,-92.9954223632812,119.12825012207,-26.0869140625,-24.6391334533691,-73.6176452636719,133.249435424805,-35.0000305175781,12.8841133117676,-104.854774475098,170.109680175781,8.23622226715088,10.7381038665771,-20.9382934570312,67.6243209838867,-91.3428115844727,92.7283172607422,-12.019718170166,104.315223693848,-109.533180236816,77.4166564941406,-79.7973556518555,2.40801548957825
-19.0168991088867,56.3343238830566,-4.64044809341431,95.7547912597656,-37.557975769043,131.579788208008,-50.0222549438477,29.7264976501465,-83.2058715820312,107.204055786133,-72.9148635864258,47.6040725708008,-85.3686294555664,140.167770385742,-106.286071777344,94.3395080566406,-142.379776000977,162.754058837891,-4.50007486343384,30.1081790924072,-71.6696853637695,116.046440124512,-142.3544921875,141.268264770508,-41.0343971252441,125.089309692383,-86.6524276733398,111.992080688477,-161.004333496094,41.0679397583008
10.7698497772217,83.6411056518555,-22.5051345825195,101.089233398438,-25.7996368408203,187.038909912109,-92.9774627685547,50.6282920837402,-73.0646667480469,140.732192993164,-126.108749389648,70.8359375,-80.7712478637695,163.340789794922,-191.541076660156,117.558624267578,-112.603881835938,202.028366088867,-11.2184686660767,82.0537414550781,-96.8053665161133,124.835914611816,-156.839660644531,146.241363525391,-56.5142974853516,123.302299499512,-50.9122467041016,135.432952880859,-246.40364074707,24.4228649139404
56.7622489929199,79.1029968261719,10.2939720153809,102.43782043457,22.2931251525879,190.833618164062,-100.035713195801,80.7964706420898,-67.0849685668945,152.558746337891,-208.358795166016,108.45979309082,-75.8008117675781,176.347564697266,-247.002563476562,144.36491394043,-94.8067398071289,212.736923217773,40.8302764892578,97.139274597168,-96.1271286010742,133.520568847656,-123.228851318359,162.615081787109,-33.327465057373,132.405975341797,-52.8583908081055,111.976737976074,-302.14208984375,98.8097915649414
46.7803077697754,54.5729637145996,45.2275886535645,97.6138687133789,70.6009063720703,145.61930847168,-107.879280090332,88.4973831176758,-44.9050712585449,104.409385681152,-264.071411132812,158.385559082031,-52.5260391235352,128.569839477539,-280.465118408203,159.501129150391,-88.3961639404297,111.198745727539,57.4555625915527,42.3336296081543,-74.419303894043,118.77717590332,-102.535766601562,152.277709960938,12.8877267837524,123.258316040039,-35.4607543945312,72.7098922729492,-290.967834472656,138.868179321289
50.3085441589355,12.3883228302002,78.8202209472656,29.3156070709229,79.264518737793,106.640464782715,-100.990447998047,27.6843643188477,2.81696224212646,32.8974647521973,-215.314987182617,81.7073745727539,-4.09021663665771,23.4667110443115,-287.468200683594,84.8776702880859,-53.8104438781738,3.76707768440247,51.7646751403809,-42.8653793334961,-15.308500289917,34.4973297119141,-98.6644287109375,59.1189994812012,61.8042945861816,57.4099235534668,26.4752597808838,-1.48481070995331,-255.526214599609,11.7405300140381
121.343215942383,-27.4186248779297,132.582046508789,-47.1998710632324,64.3716812133789,64.3392181396484,-53.3810234069824,-37.0393142700195,42.6841049194336,-30.4673957824707,-172.415786743164,-56.6406211853027,28.4865703582764,-53.3349761962891,-261.115509033203,-14.5273742675781,-11.2029066085815,-2.70580744743347,119.831634521484,-77.5000381469727,61.689998626709,-39.5704956054688,-68.3317718505859,-12.0307598114014,102.346183776855,-13.5710000991821,62.9956169128418,-65.3708953857422,-229.933090209961,-77.1617584228516
157.02180480957,-8.9799165725708,170.938751220703,-46.814136505127,78.7241439819336,10.2126083374023,19.1069507598877,-61.7297744750977,59.150146484375,-49.5986785888672,-179.448547363281,-83.4240570068359,58.5876312255859,-52.4287452697754,-222.355224609375,-36.7396240234375,43.7868232727051,34.3426628112793,169.083709716797,-35.0163993835449,103.571983337402,-50.2556228637695,-11.2064199447632,-31.2739963531494,109.415496826172,-48.4501533508301,77.8130111694336,-33.922061920166,-186.886077880859,-37.6917533874512
113.575210571289,-1.42806255817413,147.122909545898,-47.6411170959473,126.415687561035,-26.1649494171143,44.7164611816406,-72.951530456543,91.9197235107422,-32.5419845581055,-153.202133178711,-38.1577949523926,105.545570373535,-19.7863330841064,-177.646133422852,-27.4924430847168,117.675109863281,45.2044219970703,115.705520629883,-29.1677055358887,75.9089279174805,-53.7175674438477,23.5466995239258,-65.5447387695312,81.3831405639648,-89.6811904907227,100.035583496094,-2.67847919464111,-149.100814819336,-18.1143035888672
