Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
73.4053268432617,51.051929473877,14.8506488800049,-82.4281692504883,113.352958679199,-33.840892791748,18.1466960906982,-30.9410457611084,-102.276695251465,35.5574951171875,-95.355712890625,122.456443786621,-140.270812988281,7.72931575775146,-50.2791595458984,133.473846435547,31.3980808258057,11.0474300384521,92.048957824707,12.612452507019,-94.8317718505859,11.3884906768799,-38.0971984863281,-19.8260917663574,91.1165771484375,-71.7676315307617,30.3365058898926,24.4184150695801
95.6409530639648,34.5671691894531,41.0601501464844,-59.509449005127,70.7899703979492,26.9613342285156,-19.7258834838867,-24.3484706878662,-135.975784301758,48.1101913452148,-93.4564743041992,153.256973266602,-97.6885833740234,45.3941802978516,-36.8388404846191,145.354415893555,48.3580741882324,21.1139907836914,101.11181640625,23.8798179626465,-92.8957595825195,-21.6795101165771,-39.129997253418,47.6350746154785,61.1488838195801,-67.6162796020508,-34.856315612793,-8.70076847076416
122.351768493652,-17.5694313049316,17.9973735809326,-18.9712734222412,49.0432014465332,19.6329956054688,-64.1098327636719,-99.3947525024414,-162.028915405273,68.0101318359375,-99.8583984375,86.6021270751953,-79.6974105834961,54.7420883178711,-56.8392753601074,80.7456741333008,6.33484315872192,41.3001251220703,105.338409423828,9.94998931884766,-81.9766616821289,-62.5086135864258,-46.6360931396484,48.8898048400879,74.1801528930664,-30.0327396392822,-97.6874465942383,-55.8843460083008
59.3662033081055,-56.9173736572266,-54.8352241516113,9.75003719329834,17.4999713897705,-34.096378326416,-104.46556854248,-125.86735534668,-129.005661010742,86.4717636108398,-74.7606658935547,-8.39676189422607,-69.4825134277344,17.941686630249,-35.7889442443848,-33.1178092956543,-60.5058822631836,80.4630279541016,71.230842590332,-27.5496711730957,-58.1802101135254,-80.4316711425781,-38.7653274536133,-0.103611834347248,60.8457107543945,-12.7531595230103,-132.858337402344,-46.7570991516113
-31.3458576202393,-57.9030342102051,-98.005744934082,17.4025650024414,-37.1179618835449,-67.5010299682617,-112.619285583496,-65.352165222168,-94.3107681274414,91.8644943237305,-35.3580894470215,-3.96774244308472,-53.066089630127,-20.5290126800537,-18.6959686279297,-60.8384284973145,-84.8102264404297,70.1793594360352,9.62670040130615,-41.760124206543,-54.5520439147949,-65.1080703735352,-40.0512313842773,-5.65999841690063,21.5668525695801,-47.1160354614258,-157.889022827148,-46.9797439575195
-79.0768356323242,-15.2731733322144,-81.2235794067383,32.2328872680664,-69.5876388549805,-75.719596862793,-100.871742248535,-6.30435848236084,-108.853225708008,83.5661926269531,-29.1196117401123,46.4911575317383,-100.321479797363,-6.62307405471802,-42.4269676208496,25.4910507202148,-55.8815002441406,48.7503089904785,-32.1263084411621,-7.96539974212646,-97.3366012573242,-35.0489921569824,-52.4641151428223,15.6525459289551,2.175626039505,-97.061149597168,-154.695159912109,-61.0029602050781
-77.0522155761719,30.5205059051514,-54.6590919494629,39.5508499145508,-70.6899871826172,-80.9521560668945,-90.3056106567383,12.475887298584,-101.696502685547,75.5506820678711,-21.1599617004395,77.3639221191406,-137.18180847168,19.8490428924561,-9.65792846679688,100.486633300781,-19.1028823852539,53.8473968505859,-33.8122520446777,33.9747161865234,-127.975654602051,-17.7592487335205,-28.0296840667725,4.58107233047485,3.59554696083069,-112.092613220215,-102.141983032227,-1.51577770709991
-49.5199127197266,54.2952690124512,-64.1899490356445,31.3271980285645,-93.4741668701172,-51.3568420410156,-69.9771957397461,11.0591688156128,-41.8640556335449,75.8618469238281,46.3882141113281,88.8793792724609,-68.9374618530273,16.2254524230957,92.7475967407227,91.6798553466797,-31.436408996582,46.7685966491699,-13.8587484359741,45.0272216796875,-112.2607421875,16.4698677062988,15.3249235153198,-17.8306045532227,2.10167503356934,-93.5999069213867,-66.8347778320312,77.9442825317383
-22.2759857177734,85.1608200073242,-91.7505798339844,35.3859443664551,-128.023147583008,-2.64151334762573,-72.2152633666992,15.5775260925293,7.39526462554932,49.5057830810547,107.751411437988,55.3350372314453,-3.81946754455566,20.474515914917,144.363174438477,56.8845825195312,-66.1781387329102,72.9245452880859,1.68442821502686,43.7379684448242,-65.4530944824219,62.3407402038574,2.23970532417297,-13.6224412918091,-13.1859350204468,-85.051383972168,-65.1877975463867,57.8448944091797
16.0251560211182,113.04768371582,-96.0038223266602,58.1293601989746,-108.184768676758,1.38414537906647,-76.7614974975586,4.3978476524353,25.7802276611328,-22.0290184020996,105.673042297363,5.36539697647095,-4.71947145462036,13.9603843688965,129.561065673828,35.5870246887207,-40.9128608703613,148.613220214844,5.03364133834839,34.2491035461426,-8.12344837188721,50.0450096130371,-42.5170783996582,3.84105634689331,-42.7218551635742,-84.04541015625,-22.8426342010498,-10.3607969284058
51.051929473877,98.5501251220703,-82.4281692504883,106.086158752441,-33.840892791748,-4.35215473175049,-30.9410457611084,-38.1679916381836,35.5574951171875,-91.6835708618164,122.456443786621,-3.13446402549744,7.72931575775146,-30.1130046844482,133.473846435547,-0.239894926548004,11.0474300384521,155.918228149414,12.612452507019,-7.38079643249512,11.3884906768799,6.96756982803345,-19.8260917663574,6.41501760482788,-71.7676315307617,-57.3471412658691,24.4184150695801,-30.1773471832275
34.5671691894531,52.981273651123,-59.509449005127,145.484146118164,26.9613342285156,20.3091316223145,-24.3484706878662,-40.1822204589844,48.1101913452148,-118.180534362793,153.256973266602,7.68874025344849,45.3941802978516,-35.3975486755371,145.354415893555,-27.425256729126,21.1139907836914,86.5278778076172,23.8798179626465,-42.8461837768555,-21.6795101165771,8.62650489807129,47.6350746154785,5.26591968536377,-67.6162796020508,-46.117862701416,-8.70076847076416,-39.3169898986816
-17.5694313049316,35.2984085083008,-18.9712734222412,104.424774169922,19.6329956054688,19.8308353424072,-99.3947525024414,-15.0172348022461,68.0101318359375,-97.2626037597656,86.6021270751953,14.3135824203491,54.7420883178711,4.68935918807983,80.7456741333008,1.89878857135773,41.3001251220703,57.4705123901367,9.94998931884766,-26.8792476654053,-62.5086135864258,33.6107788085938,48.8898048400879,19.0938396453857,-30.0327396392822,-88.3133544921875,-55.8843460083008,-94.9219589233398
-56.9173736572266,102.748168945312,9.75003719329834,39.0692749023438,-34.096378326416,-4.42087984085083,-125.86735534668,-71.1703414916992,86.4717636108398,-68.687614440918,-8.39676189422607,11.1373691558838,17.941686630249,0.506437480449677,-33.1178092956543,28.8457546234131,80.4630279541016,90.7827606201172,-27.5496711730957,7.96148204803467,-80.4316711425781,47.779167175293,-0.103611834347248,18.9004821777344,-12.7531595230103,-127.066925048828,-46.7570991516113,-164.933471679688
-57.9030342102051,200.740905761719,17.4025650024414,48.6393356323242,-67.5010299682617,-1.95691823959351,-65.352165222168,-140.719100952148,91.8644943237305,-90.9342041015625,-3.96774244308472,-27.910665512085,-20.5290126800537,-44.5926399230957,-60.8384284973145,-10.4241275787354,70.1793594360352,131.927703857422,-41.760124206543,29.2919406890869,-65.1080703735352,61.7312278747559,-5.65999841690063,2.7748019695282,-47.1160354614258,-141.539886474609,-46.9797439575195,-174.588104248047
-15.2731733322144,192.936462402344,32.2328872680664,78.5069351196289,-75.719596862793,-4.07348203659058,-6.30435848236084,-113.058746337891,83.5661926269531,-126.640243530273,46.4911575317383,-80.048583984375,-6.62307405471802,-70.2147979736328,25.4910507202148,-69.6464309692383,48.7503089904785,136.137496948242,-7.96539974212646,36.7072868347168,-35.0489921569824,76.4539031982422,15.6525459289551,8.22124767303467,-97.061149597168,-175.119598388672,-61.0029602050781,-116.41748046875
30.5205059051514,93.3716506958008,39.5508499145508,63.5933799743652,-80.9521560668945,-17.0153617858887,12.475887298584,-84.1830673217773,75.5506820678711,-120.589942932129,77.3639221191406,-109.402008056641,19.8490428924561,-72.9270401000977,100.486633300781,-106.876518249512,53.8473968505859,100.071159362793,33.9747161865234,25.3955268859863,-17.7592487335205,83.5892791748047,4.58107233047485,-3.79551720619202,-112.092613220215,-207.349273681641,-1.51577770709991,-101.615966796875
54.2952690124512,36.8617515563965,31.3271980285645,35.6676216125488,-51.3568420410156,16.7540950775146,11.0591688156128,-124.843803405762,75.8618469238281,-131.38053894043,88.8793792724609,-125.705184936523,16.2254524230957,-65.0444564819336,91.6798553466797,-107.219390869141,46.7685966491699,85.39208984375,45.0272216796875,12.663670539856,16.4698677062988,71.8345642089844,-17.8306045532227,-47.5444755554199,-93.5999069213867,-201.835998535156,77.9442825317383,-171.703674316406
85.1608200073242,29.17649269104,35.3859443664551,-1.04706382751465,-2.64151334762573,67.9803085327148,15.5775260925293,-145.880676269531,49.5057830810547,-173.474075317383,55.3350372314453,-107.645317077637,20.474515914917,-33.6773338317871,56.8845825195312,-46.916389465332,72.9245452880859,94.2852935791016,43.7379684448242,9.38657760620117,62.3407402038574,51.4124565124512,-13.6224412918091,-27.1592254638672,-85.051383972168,-194.404220581055,57.8448944091797,-198.420654296875
113.04768371582,-8.08750915527344,58.1293601989746,-60.7956047058105,1.38414537906647,61.2837142944336,4.3978476524353,-111.364402770996,-22.0290184020996,-175.239532470703,5.36539697647095,-31.8320026397705,13.9603843688965,22.4652843475342,35.5870246887207,22.1971702575684,148.613220214844,53.1140403747559,34.2491035461426,-11.0140857696533,50.0450096130371,54.8134574890137,3.84105634689331,41.1321220397949,-84.04541015625,-210.234909057617,-10.3607969284058,-146.464584350586
98.5501251220703,-48.8241271972656,106.086158752441,-109.864158630371,-4.35215473175049,0.390276283025742,-38.1679916381836,-73.4985885620117,-91.6835708618164,-142.806747436523,-3.13446402549744,41.526611328125,-30.1130046844482,55.09326171875,-0.239894926548004,46.6076431274414,155.918228149414,0.575267970561981,-7.38079643249512,-33.5031089782715,6.96756982803345,52.8131713867188,6.41501760482788,46.3167724609375,-57.3471412658691,-212.267776489258,-30.1773471832275,-107.864364624023
52.981273651123,-20.0956764221191,145.484146118164,-114.915710449219,20.3091316223145,-59.252384185791,-40.1822204589844,-51.9605941772461,-118.180534362793,-108.606674194336,7.68874025344849,54.6869087219238,-35.3975486755371,25.9508323669434,-27.425256729126,66.855598449707,86.5278778076172,5.53083753585815,-42.8461837768555,-14.2720670700073,8.62650489807129,-2.82988905906677,5.26591968536377,23.812047958374,-46.117862701416,-175.796173095703,-39.3169898986816,-46.6710777282715
35.2984085083008,46.9014282226562,104.424774169922,-84.289665222168,19.8308353424072,-51.8417358398438,-15.0172348022461,-19.2229747772217,-97.2626037597656,-70.0717315673828,14.3135824203491,37.358325958252,4.68935918807983,-18.1227035522461,1.89878857135773,85.8750076293945,57.4705123901367,0.672402322292328,-26.8792476654053,15.4155588150024,33.6107788085938,-63.614429473877,19.0938396453857,35.5856742858887,-88.3133544921875,-121.211067199707,-94.9219589233398,85.7834243774414
102.748168945312,60.6683654785156,39.0692749023438,-64.8917236328125,-4.42087984085083,30.2964878082275,-71.1703414916992,42.8584823608398,-68.687614440918,-49.3062858581543,11.1373691558838,28.6020793914795,0.506437480449677,-34.3796653747559,28.8457546234131,53.5429496765137,90.7827606201172,-41.0826988220215,7.96148204803467,6.60965251922607,47.779167175293,-68.0374145507812,18.9004821777344,34.6401824951172,-127.066925048828,-67.5490341186523,-164.933471679688,176.324768066406
200.740905761719,22.0318012237549,48.6393356323242,-75.1064834594727,-1.95691823959351,94.8279647827148,-140.719100952148,96.4742126464844,-90.9342041015625,-48.1620445251465,-27.910665512085,4.92083787918091,-44.5926399230957,-54.8512001037598,-10.4241275787354,-9.29894733428955,131.927703857422,-40.5298538208008,29.2919406890869,-7.06158876419067,61.7312278747559,-50.0011177062988,2.7748019695282,10.9133701324463,-141.539886474609,-24.0984687805176,-174.588104248047,173.976455688477
192.936462402344,1.53888142108917,78.5069351196289,-56.0709114074707,-4.07348203659058,106.376838684082,-113.058746337891,118.918762207031,-126.640243530273,-48.8210487365723,-80.048583984375,-28.4740047454834,-70.2147979736328,-84.7996444702148,-69.6464309692383,-29.8106498718262,136.137496948242,-6.59596347808838,36.7072868347168,1.36766254901886,76.4539031982422,-60.0225830078125,8.22124767303467,3.32563233375549,-175.119598388672,-4.40858316421509,-116.41748046875,170.827880859375
93.3716506958008,-3.31339406967163,63.5933799743652,11.1537466049194,-17.0153617858887,113.659896850586,-84.1830673217773,158.299774169922,-120.589942932129,-56.3646278381348,-109.402008056641,10.7549638748169,-72.9270401000977,-90.1355590820312,-106.876518249512,24.3896369934082,100.071159362793,2.35878086090088,25.3955268859863,-14.8554286956787,83.5892791748047,-76.8326568603516,-3.79551720619202,23.5966014862061,-207.349273681641,-3.76424288749695,-101.615966796875,200.20344543457
36.8617515563965,-41.4704322814941,35.6676216125488,46.4020919799805,16.7540950775146,88.3978271484375,-124.843803405762,205.242568969727,-131.38053894043,-51.3656349182129,-125.705184936523,110.174545288086,-65.0444564819336,-87.6061477661133,-107.219390869141,94.8327407836914,85.39208984375,7.76081323623657,12.663670539856,-51.7867813110352,71.8345642089844,-60.2370643615723,-47.5444755554199,72.1207427978516,-201.835998535156,-7.70071887969971,-171.703674316406,221.608245849609
29.17649269104,-89.8690872192383,-1.04706382751465,29.4385166168213,67.9803085327148,33.8866310119629,-145.880676269531,186.079498291016,-173.474075317383,-29.8742713928223,-107.645317077637,142.895980834961,-33.6773338317871,-106.815818786621,-46.916389465332,113.518196105957,94.2852935791016,26.6056632995605,9.38657760620117,-40.7365341186523,51.4124565124512,-34.9005737304688,-27.1592254638672,104.885223388672,-194.404220581055,0.0244670901447535,-198.420654296875,218.16862487793
-8.08750915527344,-79.0521240234375,-60.7956047058105,43.1912879943848,61.2837142944336,48.8830451965332,-111.364402770996,130.135559082031,-175.239532470703,-30.42551612854,-31.8320026397705,103.793670654297,22.4652843475342,-127.937889099121,22.1971702575684,110.030479431152,53.1140403747559,34.3259048461914,-11.0140857696533,5.9756875038147,54.8134574890137,-45.0710334777832,41.1321220397949,84.848030090332,-210.234909057617,42.1891021728516,-146.464584350586,196.560791015625
-48.8241271972656,0.928687334060669,-109.864158630371,90.8441390991211,0.390276283025742,86.2778625488281,-73.4985885620117,121.174522399902,-142.806747436523,-33.6590347290039,41.526611328125,91.2519607543945,55.09326171875,-119.975929260254,46.6076431274414,112.163345336914,0.575267970561981,32.9637413024902,-33.5031089782715,28.6573543548584,52.8131713867188,-62.8471794128418,46.3167724609375,73.435676574707,-212.267776489258,78.9438400268555,-107.864364624023,181.141036987305
-20.0956764221191,71.5438766479492,-114.915710449219,77.8017654418945,-59.252384185791,60.2023658752441,-51.9605941772461,150.924163818359,-108.606674194336,8.75897216796875,54.6869087219238,110.594596862793,25.9508323669434,-85.4663619995117,66.855598449707,92.7469253540039,5.53083753585815,36.6489639282227,-14.2720670700073,29.04762840271,-2.82988905906677,-37.6347007751465,23.812047958374,99.1580123901367,-175.796173095703,49.6600723266602,-46.6710777282715,189.961944580078
46.9014282226562,56.8225898742676,-84.289665222168,13.3917074203491,-51.8417358398438,68.9626007080078,-19.2229747772217,172.021224975586,-70.0717315673828,60.4322967529297,37.358325958252,116.110740661621,-18.1227035522461,-60.0136222839355,85.8750076293945,68.8647994995117,0.672402322292328,41.4936485290527,15.4155588150024,19.4838447570801,-63.614429473877,12.7900724411011,35.5856742858887,98.9056625366211,-121.211067199707,5.74464559555054,85.7834243774414,190.845840454102
60.6683654785156,-5.44035768508911,-64.8917236328125,-6.72185611724854,30.2964878082275,128.846466064453,42.8584823608398,181.023300170898,-49.3062858581543,48.5921669006348,28.6020793914795,98.1116104125977,-34.3796653747559,-55.938835144043,53.5429496765137,61.3571090698242,-41.0826988220215,37.5181694030762,6.60965251922607,1.40629529953003,-68.0374145507812,42.548713684082,34.6401824951172,80.1792068481445,-67.5490341186523,-5.30894041061401,176.324768066406,144.797027587891
22.0318012237549,-19.1756858825684,-75.1064834594727,-3.49978518486023,94.8279647827148,122.338981628418,96.4742126464844,201.602844238281,-48.1620445251465,-1.55728793144226,4.92083787918091,75.4546279907227,-54.8512001037598,-34.1958885192871,-9.29894733428955,50.5291557312012,-40.5298538208008,15.959979057312,-7.06158876419067,-2.63675332069397,-50.0011177062988,59.9192161560059,10.9133701324463,101.402275085449,-24.0984687805176,-31.4356822967529,173.976455688477,90.0234375
1.53888142108917,10.2979125976562,-56.0709114074707,-44.2931594848633,106.376838684082,86.9633712768555,118.918762207031,236.856750488281,-48.8210487365723,10.2992382049561,-28.4740047454834,79.0829238891602,-84.7996444702148,6.30936288833618,-29.8106498718262,27.0298805236816,-6.59596347808838,-20.9072971343994,1.36766254901886,8.03323459625244,-60.0225830078125,93.156623840332,3.32563233375549,130.389068603516,-4.40858316421509,-55.1980819702148,170.827880859375,109.218223571777
